#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality,correctness, completeness or quality of the information provided. Liability claims regarding damagecaused by the use of any information provided, including any kind of information which is incompleteor incorrect,will therefore be rejected.
#For help contact: synpro@ise.fraunhofer.de
;building_0;total;unixtimestamp
2022-01-04 15:00:00+01:00;0.0;0.0;1641304800
2022-01-04 16:00:00+01:00;0.0;0.0;1641308400
2022-01-04 17:00:00+01:00;1.41193968537211;1.41193968537211;1641312000
2022-01-04 18:00:00+01:00;0.870438847247901;0.870438847247901;1641315600
2022-01-04 19:00:00+01:00;0.0;0.0;1641319200
2022-01-04 20:00:00+01:00;0.0;0.0;1641322800
2022-01-04 21:00:00+01:00;0.0;0.0;1641326400
2022-01-04 22:00:00+01:00;0.0;0.0;1641330000
2022-01-04 23:00:00+01:00;1.6549817282144;1.6549817282144;1641333600
2022-01-05 00:00:00+01:00;0.588174060323473;0.588174060323473;1641337200
2022-01-05 01:00:00+01:00;0.0;0.0;1641340800
2022-01-05 02:00:00+01:00;0.0;0.0;1641344400
2022-01-05 03:00:00+01:00;0.0;0.0;1641348000
2022-01-05 04:00:00+01:00;0.0;0.0;1641351600
2022-01-05 05:00:00+01:00;0.0;0.0;1641355200
2022-01-05 06:00:00+01:00;4.14961867192019;4.14961867192019;1641358800
2022-01-05 07:00:00+01:00;0.0;0.0;1641362400
2022-01-05 08:00:00+01:00;0.0;0.0;1641366000
2022-01-05 09:00:00+01:00;0.0;0.0;1641369600
2022-01-05 10:00:00+01:00;0.0;0.0;1641373200
2022-01-05 11:00:00+01:00;0.0;0.0;1641376800
2022-01-05 12:00:00+01:00;0.0;0.0;1641380400
2022-01-05 13:00:00+01:00;0.0;0.0;1641384000
2022-01-05 14:00:00+01:00;0.0;0.0;1641387600
2022-01-05 15:00:00+01:00;0.0;0.0;1641391200
2022-01-05 16:00:00+01:00;0.0;0.0;1641394800
2022-01-05 17:00:00+01:00;0.75696079439094;0.75696079439094;1641398400
2022-01-05 18:00:00+01:00;0.0;0.0;1641402000
2022-01-05 19:00:00+01:00;0.0;0.0;1641405600
2022-01-05 20:00:00+01:00;0.0;0.0;1641409200
2022-01-05 21:00:00+01:00;0.0;0.0;1641412800
2022-01-05 22:00:00+01:00;0.0;0.0;1641416400
2022-01-05 23:00:00+01:00;0.0;0.0;1641420000
2022-01-06 00:00:00+01:00;0.0;0.0;1641423600
2022-01-06 01:00:00+01:00;0.0;0.0;1641427200
2022-01-06 02:00:00+01:00;0.0;0.0;1641430800
2022-01-06 03:00:00+01:00;0.0;0.0;1641434400
2022-01-06 04:00:00+01:00;0.0;0.0;1641438000
2022-01-06 05:00:00+01:00;0.0;0.0;1641441600
2022-01-06 06:00:00+01:00;0.0;0.0;1641445200
2022-01-06 07:00:00+01:00;0.0;0.0;1641448800
2022-01-06 08:00:00+01:00;0.0;0.0;1641452400
2022-01-06 09:00:00+01:00;0.0;0.0;1641456000
2022-01-06 10:00:00+01:00;0.0;0.0;1641459600
2022-01-06 11:00:00+01:00;0.0;0.0;1641463200
2022-01-06 12:00:00+01:00;0.0;0.0;1641466800
2022-01-06 13:00:00+01:00;0.0;0.0;1641470400
2022-01-06 14:00:00+01:00;0.0;0.0;1641474000
2022-01-06 15:00:00+01:00;0.0;0.0;1641477600
2022-01-06 16:00:00+01:00;0.0;0.0;1641481200
2022-01-06 17:00:00+01:00;0.815729644050861;0.815729644050861;1641484800
2022-01-06 18:00:00+01:00;0.915614906587702;0.915614906587702;1641488400
2022-01-06 19:00:00+01:00;0.0;0.0;1641492000
2022-01-06 20:00:00+01:00;0.0;0.0;1641495600
2022-01-06 21:00:00+01:00;0.0;0.0;1641499200
2022-01-06 22:00:00+01:00;0.0507353714472839;0.0507353714472839;1641502800
2022-01-06 23:00:00+01:00;0.0;0.0;1641506400
2022-01-07 00:00:00+01:00;0.0;0.0;1641510000
2022-01-07 01:00:00+01:00;0.0;0.0;1641513600
2022-01-07 02:00:00+01:00;0.0;0.0;1641517200
2022-01-07 03:00:00+01:00;0.0;0.0;1641520800
2022-01-07 04:00:00+01:00;0.0;0.0;1641524400
2022-01-07 05:00:00+01:00;0.0;0.0;1641528000
2022-01-07 06:00:00+01:00;0.227661418562283;0.227661418562283;1641531600
2022-01-07 07:00:00+01:00;0.368859092792549;0.368859092792549;1641535200
2022-01-07 08:00:00+01:00;0.0;0.0;1641538800
2022-01-07 09:00:00+01:00;0.0;0.0;1641542400
2022-01-07 10:00:00+01:00;0.78372641651406;0.78372641651406;1641546000
2022-01-07 11:00:00+01:00;0.949514696930496;0.949514696930496;1641549600
2022-01-07 12:00:00+01:00;1.04073791342758;1.04073791342758;1641553200
2022-01-07 13:00:00+01:00;0.0;0.0;1641556800
2022-01-07 14:00:00+01:00;0.0;0.0;1641560400
2022-01-07 15:00:00+01:00;0.0;0.0;1641564000
2022-01-07 16:00:00+01:00;0.0;0.0;1641567600
2022-01-07 17:00:00+01:00;0.0;0.0;1641571200
2022-01-07 18:00:00+01:00;0.0;0.0;1641574800
2022-01-07 19:00:00+01:00;0.724629637131168;0.724629637131168;1641578400
2022-01-07 20:00:00+01:00;0.0;0.0;1641582000
2022-01-07 21:00:00+01:00;0.0;0.0;1641585600
2022-01-07 22:00:00+01:00;0.0;0.0;1641589200
2022-01-07 23:00:00+01:00;0.0;0.0;1641592800
2022-01-08 00:00:00+01:00;0.0;0.0;1641596400
2022-01-08 01:00:00+01:00;0.0;0.0;1641600000
2022-01-08 02:00:00+01:00;0.0;0.0;1641603600
2022-01-08 03:00:00+01:00;0.0;0.0;1641607200
2022-01-08 04:00:00+01:00;0.0;0.0;1641610800
2022-01-08 05:00:00+01:00;0.0;0.0;1641614400
2022-01-08 06:00:00+01:00;0.0;0.0;1641618000
2022-01-08 07:00:00+01:00;0.0595297357601949;0.0595297357601949;1641621600
2022-01-08 08:00:00+01:00;0.0;0.0;1641625200
2022-01-08 09:00:00+01:00;0.0492112482284277;0.0492112482284277;1641628800
2022-01-08 10:00:00+01:00;0.0;0.0;1641632400
2022-01-08 11:00:00+01:00;0.0;0.0;1641636000
2022-01-08 12:00:00+01:00;1.05407318786052;1.05407318786052;1641639600
2022-01-08 13:00:00+01:00;0.0;0.0;1641643200
2022-01-08 14:00:00+01:00;0.0;0.0;1641646800
2022-01-08 15:00:00+01:00;0.0555610867095152;0.0555610867095152;1641650400
2022-01-08 16:00:00+01:00;0.0;0.0;1641654000
2022-01-08 17:00:00+01:00;0.58339141044991;0.58339141044991;1641657600
2022-01-08 18:00:00+01:00;0.0;0.0;1641661200
2022-01-08 19:00:00+01:00;0.0;0.0;1641664800
2022-01-08 20:00:00+01:00;0.0;0.0;1641668400
2022-01-08 21:00:00+01:00;0.0;0.0;1641672000
2022-01-08 22:00:00+01:00;0.0;0.0;1641675600
2022-01-08 23:00:00+01:00;0.0;0.0;1641679200
2022-01-09 00:00:00+01:00;0.101656763131122;0.101656763131122;1641682800
2022-01-09 01:00:00+01:00;0.0;0.0;1641686400
2022-01-09 02:00:00+01:00;0.0;0.0;1641690000
2022-01-09 03:00:00+01:00;0.0;0.0;1641693600
2022-01-09 04:00:00+01:00;0.0;0.0;1641697200
2022-01-09 05:00:00+01:00;0.0;0.0;1641700800
2022-01-09 06:00:00+01:00;0.0;0.0;1641704400
2022-01-09 07:00:00+01:00;0.278761905148623;0.278761905148623;1641708000
2022-01-09 08:00:00+01:00;0.0369299959812279;0.0369299959812279;1641711600
2022-01-09 09:00:00+01:00;0.0;0.0;1641715200
2022-01-09 10:00:00+01:00;0.0;0.0;1641718800
2022-01-09 11:00:00+01:00;0.0;0.0;1641722400
2022-01-09 12:00:00+01:00;0.0;0.0;1641726000
2022-01-09 13:00:00+01:00;0.0;0.0;1641729600
2022-01-09 14:00:00+01:00;0.0;0.0;1641733200
2022-01-09 15:00:00+01:00;0.226345136659139;0.226345136659139;1641736800
2022-01-09 16:00:00+01:00;0.0;0.0;1641740400
2022-01-09 17:00:00+01:00;0.0;0.0;1641744000
2022-01-09 18:00:00+01:00;0.0;0.0;1641747600
2022-01-09 19:00:00+01:00;0.0;0.0;1641751200
2022-01-09 20:00:00+01:00;0.362152218654622;0.362152218654622;1641754800
2022-01-09 21:00:00+01:00;0.0;0.0;1641758400
2022-01-09 22:00:00+01:00;0.0;0.0;1641762000
2022-01-09 23:00:00+01:00;0.0;0.0;1641765600
2022-01-10 00:00:00+01:00;0.0;0.0;1641769200
2022-01-10 01:00:00+01:00;0.0;0.0;1641772800
2022-01-10 02:00:00+01:00;0.0;0.0;1641776400
2022-01-10 03:00:00+01:00;0.0;0.0;1641780000
2022-01-10 04:00:00+01:00;0.0;0.0;1641783600
2022-01-10 05:00:00+01:00;0.0;0.0;1641787200
2022-01-10 06:00:00+01:00;0.0;0.0;1641790800
2022-01-10 07:00:00+01:00;0.0;0.0;1641794400
2022-01-10 08:00:00+01:00;0.0;0.0;1641798000
2022-01-10 09:00:00+01:00;0.019071270112848;0.019071270112848;1641801600
2022-01-10 10:00:00+01:00;0.0;0.0;1641805200
2022-01-10 11:00:00+01:00;0.0;0.0;1641808800
2022-01-10 12:00:00+01:00;0.467246117764775;0.467246117764775;1641812400
2022-01-10 13:00:00+01:00;0.0;0.0;1641816000
2022-01-10 14:00:00+01:00;0.0;0.0;1641819600
2022-01-10 15:00:00+01:00;0.0;0.0;1641823200
2022-01-10 16:00:00+01:00;0.800993344739614;0.800993344739614;1641826800
2022-01-10 17:00:00+01:00;0.0;0.0;1641830400
2022-01-10 18:00:00+01:00;0.0;0.0;1641834000
2022-01-10 19:00:00+01:00;0.0;0.0;1641837600
2022-01-10 20:00:00+01:00;0.0;0.0;1641841200
2022-01-10 21:00:00+01:00;0.0;0.0;1641844800
2022-01-10 22:00:00+01:00;0.0357586314615899;0.0357586314615899;1641848400
2022-01-10 23:00:00+01:00;0.0;0.0;1641852000
2022-01-11 00:00:00+01:00;0.0;0.0;1641855600
2022-01-11 01:00:00+01:00;0.0;0.0;1641859200
2022-01-11 02:00:00+01:00;0.0;0.0;1641862800
2022-01-11 03:00:00+01:00;0.0;0.0;1641866400
2022-01-11 04:00:00+01:00;0.0;0.0;1641870000
2022-01-11 05:00:00+01:00;0.0;0.0;1641873600
2022-01-11 06:00:00+01:00;2.19436043838986;2.19436043838986;1641877200
2022-01-11 07:00:00+01:00;0.42475980587311;0.42475980587311;1641880800
2022-01-11 08:00:00+01:00;0.0;0.0;1641884400
2022-01-11 09:00:00+01:00;0.0;0.0;1641888000
2022-01-11 10:00:00+01:00;0.0;0.0;1641891600
2022-01-11 11:00:00+01:00;0.0;0.0;1641895200
2022-01-11 12:00:00+01:00;0.0;0.0;1641898800
2022-01-11 13:00:00+01:00;0.0;0.0;1641902400
2022-01-11 14:00:00+01:00;0.0;0.0;1641906000
2022-01-11 15:00:00+01:00;0.0;0.0;1641909600
2022-01-11 16:00:00+01:00;0.0;0.0;1641913200
2022-01-11 17:00:00+01:00;0.0;0.0;1641916800
2022-01-11 18:00:00+01:00;0.0612194759985577;0.0612194759985577;1641920400
2022-01-11 19:00:00+01:00;2.273866251375;2.273866251375;1641924000
2022-01-11 20:00:00+01:00;0.0;0.0;1641927600
2022-01-11 21:00:00+01:00;0.0;0.0;1641931200
2022-01-11 22:00:00+01:00;0.0254418601552448;0.0254418601552448;1641934800
2022-01-11 23:00:00+01:00;0.0;0.0;1641938400
2022-01-12 00:00:00+01:00;0.0;0.0;1641942000
2022-01-12 01:00:00+01:00;0.0;0.0;1641945600
2022-01-12 02:00:00+01:00;0.0;0.0;1641949200
2022-01-12 03:00:00+01:00;0.0;0.0;1641952800
2022-01-12 04:00:00+01:00;0.0;0.0;1641956400
2022-01-12 05:00:00+01:00;0.0;0.0;1641960000
2022-01-12 06:00:00+01:00;0.0;0.0;1641963600
2022-01-12 07:00:00+01:00;0.0;0.0;1641967200
2022-01-12 08:00:00+01:00;0.069204935782289;0.069204935782289;1641970800
2022-01-12 09:00:00+01:00;0.0509093780467413;0.0509093780467413;1641974400
2022-01-12 10:00:00+01:00;0.0;0.0;1641978000
2022-01-12 11:00:00+01:00;0.0;0.0;1641981600
2022-01-12 12:00:00+01:00;0.0;0.0;1641985200
2022-01-12 13:00:00+01:00;0.0;0.0;1641988800
2022-01-12 14:00:00+01:00;0.0;0.0;1641992400
2022-01-12 15:00:00+01:00;0.0;0.0;1641996000
2022-01-12 16:00:00+01:00;0.0;0.0;1641999600
2022-01-12 17:00:00+01:00;0.0;0.0;1642003200
2022-01-12 18:00:00+01:00;0.0;0.0;1642006800
2022-01-12 19:00:00+01:00;0.913186968713422;0.913186968713422;1642010400
2022-01-12 20:00:00+01:00;0.0;0.0;1642014000
2022-01-12 21:00:00+01:00;0.0;0.0;1642017600
2022-01-12 22:00:00+01:00;0.0;0.0;1642021200
2022-01-12 23:00:00+01:00;0.0;0.0;1642024800
2022-01-13 00:00:00+01:00;0.0;0.0;1642028400
2022-01-13 01:00:00+01:00;0.0;0.0;1642032000
2022-01-13 02:00:00+01:00;0.0;0.0;1642035600
2022-01-13 03:00:00+01:00;0.0;0.0;1642039200
2022-01-13 04:00:00+01:00;0.0;0.0;1642042800
2022-01-13 05:00:00+01:00;0.0;0.0;1642046400
2022-01-13 06:00:00+01:00;0.0;0.0;1642050000
2022-01-13 07:00:00+01:00;0.0;0.0;1642053600
2022-01-13 08:00:00+01:00;0.0;0.0;1642057200
2022-01-13 09:00:00+01:00;0.0;0.0;1642060800
2022-01-13 10:00:00+01:00;0.0;0.0;1642064400
2022-01-13 11:00:00+01:00;0.0;0.0;1642068000
2022-01-13 12:00:00+01:00;0.0;0.0;1642071600
2022-01-13 13:00:00+01:00;0.0;0.0;1642075200
2022-01-13 14:00:00+01:00;0.0;0.0;1642078800
2022-01-13 15:00:00+01:00;0.0;0.0;1642082400
2022-01-13 16:00:00+01:00;0.0;0.0;1642086000
2022-01-13 17:00:00+01:00;0.0;0.0;1642089600
2022-01-13 18:00:00+01:00;0.0;0.0;1642093200
2022-01-13 19:00:00+01:00;0.0;0.0;1642096800
2022-01-13 20:00:00+01:00;0.0;0.0;1642100400
2022-01-13 21:00:00+01:00;0.0;0.0;1642104000
2022-01-13 22:00:00+01:00;0.0;0.0;1642107600
2022-01-13 23:00:00+01:00;0.0;0.0;1642111200
2022-01-14 00:00:00+01:00;0.0;0.0;1642114800
2022-01-14 01:00:00+01:00;0.0;0.0;1642118400
2022-01-14 02:00:00+01:00;0.0;0.0;1642122000
2022-01-14 03:00:00+01:00;0.0;0.0;1642125600
2022-01-14 04:00:00+01:00;0.0;0.0;1642129200
2022-01-14 05:00:00+01:00;0.0;0.0;1642132800
2022-01-14 06:00:00+01:00;0.0;0.0;1642136400
2022-01-14 07:00:00+01:00;0.0;0.0;1642140000
2022-01-14 08:00:00+01:00;0.0;0.0;1642143600
2022-01-14 09:00:00+01:00;0.0;0.0;1642147200
2022-01-14 10:00:00+01:00;0.0;0.0;1642150800
2022-01-14 11:00:00+01:00;0.0;0.0;1642154400
2022-01-14 12:00:00+01:00;0.0;0.0;1642158000
2022-01-14 13:00:00+01:00;0.0;0.0;1642161600
2022-01-14 14:00:00+01:00;0.0;0.0;1642165200
2022-01-14 15:00:00+01:00;0.0;0.0;1642168800
2022-01-14 16:00:00+01:00;0.0;0.0;1642172400
2022-01-14 17:00:00+01:00;0.0;0.0;1642176000
2022-01-14 18:00:00+01:00;0.0;0.0;1642179600
2022-01-14 19:00:00+01:00;0.0;0.0;1642183200
2022-01-14 20:00:00+01:00;0.0;0.0;1642186800
2022-01-14 21:00:00+01:00;0.0;0.0;1642190400
2022-01-14 22:00:00+01:00;0.0716577939544669;0.0716577939544669;1642194000
2022-01-14 23:00:00+01:00;0.0358288969772335;0.0358288969772335;1642197600
2022-01-15 00:00:00+01:00;0.0;0.0;1642201200
2022-01-15 01:00:00+01:00;0.0;0.0;1642204800
2022-01-15 02:00:00+01:00;0.0;0.0;1642208400
2022-01-15 03:00:00+01:00;0.0;0.0;1642212000
2022-01-15 04:00:00+01:00;0.0;0.0;1642215600
2022-01-15 05:00:00+01:00;0.0;0.0;1642219200
2022-01-15 06:00:00+01:00;0.0;0.0;1642222800
2022-01-15 07:00:00+01:00;0.726440276848548;0.726440276848548;1642226400
2022-01-15 08:00:00+01:00;2.77035009087637;2.77035009087637;1642230000
2022-01-15 09:00:00+01:00;0.931349006255664;0.931349006255664;1642233600
2022-01-15 10:00:00+01:00;0.0;0.0;1642237200
2022-01-15 11:00:00+01:00;0.0;0.0;1642240800
2022-01-15 12:00:00+01:00;0.0230995263471578;0.0230995263471578;1642244400
2022-01-15 13:00:00+01:00;0.0;0.0;1642248000
2022-01-15 14:00:00+01:00;0.0;0.0;1642251600
2022-01-15 15:00:00+01:00;0.0238960617384391;0.0238960617384391;1642255200
2022-01-15 16:00:00+01:00;0.0;0.0;1642258800
2022-01-15 17:00:00+01:00;0.0;0.0;1642262400
2022-01-15 18:00:00+01:00;0.957435540320126;0.957435540320126;1642266000
2022-01-15 19:00:00+01:00;0.72763507993547;0.72763507993547;1642269600
2022-01-15 20:00:00+01:00;0.0;0.0;1642273200
2022-01-15 21:00:00+01:00;0.0;0.0;1642276800
2022-01-15 22:00:00+01:00;0.0;0.0;1642280400
2022-01-15 23:00:00+01:00;0.0;0.0;1642284000
2022-01-16 00:00:00+01:00;0.0;0.0;1642287600
2022-01-16 01:00:00+01:00;0.0;0.0;1642291200
2022-01-16 02:00:00+01:00;0.0;0.0;1642294800
2022-01-16 03:00:00+01:00;0.0;0.0;1642298400
2022-01-16 04:00:00+01:00;0.0;0.0;1642302000
2022-01-16 05:00:00+01:00;0.0;0.0;1642305600
2022-01-16 06:00:00+01:00;1.33871120414612;1.33871120414612;1642309200
2022-01-16 07:00:00+01:00;0.0;0.0;1642312800
2022-01-16 08:00:00+01:00;1.03750118321324;1.03750118321324;1642316400
2022-01-16 09:00:00+01:00;0.0;0.0;1642320000
2022-01-16 10:00:00+01:00;0.502016701554794;0.502016701554794;1642323600
2022-01-16 11:00:00+01:00;0.0;0.0;1642327200
2022-01-16 12:00:00+01:00;0.0;0.0;1642330800
2022-01-16 13:00:00+01:00;0.0;0.0;1642334400
2022-01-16 14:00:00+01:00;0.0;0.0;1642338000
2022-01-16 15:00:00+01:00;0.0;0.0;1642341600
2022-01-16 16:00:00+01:00;0.0;0.0;1642345200
2022-01-16 17:00:00+01:00;0.0;0.0;1642348800
2022-01-16 18:00:00+01:00;0.0;0.0;1642352400
2022-01-16 19:00:00+01:00;0.0;0.0;1642356000
2022-01-16 20:00:00+01:00;0.0;0.0;1642359600
2022-01-16 21:00:00+01:00;0.0;0.0;1642363200
2022-01-16 22:00:00+01:00;0.0;0.0;1642366800
2022-01-16 23:00:00+01:00;0.0;0.0;1642370400
2022-01-17 00:00:00+01:00;0.0;0.0;1642374000
2022-01-17 01:00:00+01:00;0.0;0.0;1642377600
2022-01-17 02:00:00+01:00;0.0;0.0;1642381200
2022-01-17 03:00:00+01:00;0.0;0.0;1642384800
2022-01-17 04:00:00+01:00;0.0;0.0;1642388400
2022-01-17 05:00:00+01:00;0.0;0.0;1642392000
2022-01-17 06:00:00+01:00;0.0;0.0;1642395600
2022-01-17 07:00:00+01:00;0.0510174219429267;0.0510174219429267;1642399200
2022-01-17 08:00:00+01:00;0.0;0.0;1642402800
2022-01-17 09:00:00+01:00;0.0;0.0;1642406400
2022-01-17 10:00:00+01:00;0.0;0.0;1642410000
2022-01-17 11:00:00+01:00;0.0;0.0;1642413600
2022-01-17 12:00:00+01:00;0.0;0.0;1642417200
2022-01-17 13:00:00+01:00;0.0;0.0;1642420800
2022-01-17 14:00:00+01:00;0.0;0.0;1642424400
2022-01-17 15:00:00+01:00;0.0;0.0;1642428000
2022-01-17 16:00:00+01:00;0.0;0.0;1642431600
2022-01-17 17:00:00+01:00;0.0;0.0;1642435200
2022-01-17 18:00:00+01:00;0.0;0.0;1642438800
2022-01-17 19:00:00+01:00;0.0;0.0;1642442400
2022-01-17 20:00:00+01:00;0.0;0.0;1642446000
2022-01-17 21:00:00+01:00;0.0637717774286583;0.0637717774286583;1642449600
2022-01-17 22:00:00+01:00;1.07614874410861;1.07614874410861;1642453200
2022-01-17 23:00:00+01:00;0.0;0.0;1642456800
2022-01-18 00:00:00+01:00;0.0;0.0;1642460400
2022-01-18 01:00:00+01:00;0.0;0.0;1642464000
2022-01-18 02:00:00+01:00;0.0;0.0;1642467600
2022-01-18 03:00:00+01:00;0.0;0.0;1642471200
2022-01-18 04:00:00+01:00;0.0;0.0;1642474800
2022-01-18 05:00:00+01:00;0.0;0.0;1642478400
2022-01-18 06:00:00+01:00;0.0;0.0;1642482000
2022-01-18 07:00:00+01:00;0.541249697496929;0.541249697496929;1642485600
2022-01-18 08:00:00+01:00;0.798218706732119;0.798218706732119;1642489200
2022-01-18 09:00:00+01:00;0.798218706732119;0.798218706732119;1642492800
2022-01-18 10:00:00+01:00;0.0;0.0;1642496400
2022-01-18 11:00:00+01:00;0.545436159245524;0.545436159245524;1642500000
2022-01-18 12:00:00+01:00;0.106057030964407;0.106057030964407;1642503600
2022-01-18 13:00:00+01:00;0.0;0.0;1642507200
2022-01-18 14:00:00+01:00;0.0;0.0;1642510800
2022-01-18 15:00:00+01:00;0.0;0.0;1642514400
2022-01-18 16:00:00+01:00;0.0;0.0;1642518000
2022-01-18 17:00:00+01:00;0.0;0.0;1642521600
2022-01-18 18:00:00+01:00;0.0;0.0;1642525200
2022-01-18 19:00:00+01:00;0.466491451986303;0.466491451986303;1642528800
2022-01-18 20:00:00+01:00;0.0;0.0;1642532400
2022-01-18 21:00:00+01:00;0.0;0.0;1642536000
2022-01-18 22:00:00+01:00;0.0;0.0;1642539600
2022-01-18 23:00:00+01:00;0.0;0.0;1642543200
2022-01-19 00:00:00+01:00;0.0;0.0;1642546800
2022-01-19 01:00:00+01:00;0.0;0.0;1642550400
2022-01-19 02:00:00+01:00;0.0;0.0;1642554000
