#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality,correctness, completeness or quality of the information provided. Liability claims regarding damagecaused by the use of any information provided, including any kind of information which is incompleteor incorrect,will therefore be rejected.
#For help contact: synpro@ise.fraunhofer.de
;building_0_cool;building_0_htg;total_cool;total_htg;unixtimestamp
2022-01-01 20:00:00+01:00;0.0;2.99977229807314;0.0;2.99977229807314;1641063600
2022-01-01 21:00:00+01:00;0.0;3.09629786375087;0.0;3.09629786375087;1641067200
2022-01-01 22:00:00+01:00;0.0;3.29754216930351;0.0;3.29754216930351;1641070800
2022-01-01 23:00:00+01:00;0.0;3.48618481746139;0.0;3.48618481746139;1641074400
2022-01-02 00:00:00+01:00;0.0;3.56380683038652;0.0;3.56380683038652;1641078000
2022-01-02 01:00:00+01:00;0.0;3.59989461465022;0.0;3.59989461465022;1641081600
2022-01-02 02:00:00+01:00;0.0;3.59904190037233;0.0;3.59904190037233;1641085200
2022-01-02 03:00:00+01:00;0.0;3.54024336347424;0.0;3.54024336347424;1641088800
2022-01-02 04:00:00+01:00;0.0;3.46564523085062;0.0;3.46564523085062;1641092400
2022-01-02 05:00:00+01:00;0.0;3.45203182267156;0.0;3.45203182267156;1641096000
2022-01-02 06:00:00+01:00;0.0;3.47888005902914;0.0;3.47888005902914;1641099600
2022-01-02 07:00:00+01:00;0.0;3.50418117439365;0.0;3.50418117439365;1641103200
2022-01-02 08:00:00+01:00;0.0;3.43438616753512;0.0;3.43438616753512;1641106800
2022-01-02 09:00:00+01:00;0.0;3.22186463775806;0.0;3.22186463775806;1641110400
2022-01-02 10:00:00+01:00;0.0;3.10605240883065;0.0;3.10605240883065;1641114000
2022-01-02 11:00:00+01:00;0.0;2.87291604101665;0.0;2.87291604101665;1641117600
2022-01-02 12:00:00+01:00;0.0;2.17765360590454;0.0;2.17765360590454;1641121200
2022-01-02 13:00:00+01:00;0.0;1.59635417772561;0.0;1.59635417772561;1641124800
2022-01-02 14:00:00+01:00;0.0;1.157168743081;0.0;1.157168743081;1641128400
2022-01-02 15:00:00+01:00;0.0;1.49862677436484;0.0;1.49862677436484;1641132000
2022-01-02 16:00:00+01:00;0.0;1.99903013709738;0.0;1.99903013709738;1641135600
2022-01-02 17:00:00+01:00;0.0;2.31510569108092;0.0;2.31510569108092;1641139200
2022-01-02 18:00:00+01:00;0.0;2.30512428379125;0.0;2.30512428379125;1641142800
2022-01-02 19:00:00+01:00;0.0;2.64989187654883;0.0;2.64989187654883;1641146400
2022-01-02 20:00:00+01:00;0.0;2.63450632827286;0.0;2.63450632827286;1641150000
2022-01-02 21:00:00+01:00;0.0;2.88172495824391;0.0;2.88172495824391;1641153600
2022-01-02 22:00:00+01:00;0.0;2.99308881702315;0.0;2.99308881702315;1641157200
2022-01-02 23:00:00+01:00;0.0;3.14860389723164;0.0;3.14860389723164;1641160800
2022-01-03 00:00:00+01:00;0.0;3.28409771590002;0.0;3.28409771590002;1641164400
2022-01-03 01:00:00+01:00;0.0;3.35474942669068;0.0;3.35474942669068;1641168000
2022-01-03 02:00:00+01:00;0.0;3.47211031214874;0.0;3.47211031214874;1641171600
2022-01-03 03:00:00+01:00;0.0;3.52625931198419;0.0;3.52625931198419;1641175200
2022-01-03 04:00:00+01:00;0.0;3.56631821140619;0.0;3.56631821140619;1641178800
2022-01-03 05:00:00+01:00;0.0;3.68247519938185;0.0;3.68247519938185;1641182400
2022-01-03 06:00:00+01:00;0.0;3.7560219510047;0.0;3.7560219510047;1641186000
2022-01-03 07:00:00+01:00;0.0;3.69350236530266;0.0;3.69350236530266;1641189600
2022-01-03 08:00:00+01:00;0.0;3.66983725443455;0.0;3.66983725443455;1641193200
2022-01-03 09:00:00+01:00;0.0;3.54577823679151;0.0;3.54577823679151;1641196800
2022-01-03 10:00:00+01:00;0.0;3.18896199511081;0.0;3.18896199511081;1641200400
2022-01-03 11:00:00+01:00;0.0;2.90784993195101;0.0;2.90784993195101;1641204000
2022-01-03 12:00:00+01:00;0.0;2.44327244564437;0.0;2.44327244564437;1641207600
2022-01-03 13:00:00+01:00;0.0;2.8222363732663;0.0;2.8222363732663;1641211200
2022-01-03 14:00:00+01:00;0.0;2.95791359912563;0.0;2.95791359912563;1641214800
2022-01-03 15:00:00+01:00;0.0;3.23504270215649;0.0;3.23504270215649;1641218400
2022-01-03 16:00:00+01:00;0.0;3.12246254590047;0.0;3.12246254590047;1641222000
2022-01-03 17:00:00+01:00;0.0;3.4678632458191;0.0;3.4678632458191;1641225600
2022-01-03 18:00:00+01:00;0.0;3.35312921498466;0.0;3.35312921498466;1641229200
2022-01-03 19:00:00+01:00;0.0;3.58444710110507;0.0;3.58444710110507;1641232800
2022-01-03 20:00:00+01:00;0.0;3.65920315222916;0.0;3.65920315222916;1641236400
2022-01-03 21:00:00+01:00;0.0;3.72325899979725;0.0;3.72325899979725;1641240000
2022-01-03 22:00:00+01:00;0.0;3.81099400519418;0.0;3.81099400519418;1641243600
2022-01-03 23:00:00+01:00;0.0;3.97571036203675;0.0;3.97571036203675;1641247200
2022-01-04 00:00:00+01:00;0.0;4.05917406649727;0.0;4.05917406649727;1641250800
2022-01-04 01:00:00+01:00;0.0;4.18026135894726;0.0;4.18026135894726;1641254400
2022-01-04 02:00:00+01:00;0.0;4.26991702193477;0.0;4.26991702193477;1641258000
2022-01-04 03:00:00+01:00;0.0;4.35608556577882;0.0;4.35608556577882;1641261600
2022-01-04 04:00:00+01:00;0.0;4.4523976023187;0.0;4.4523976023187;1641265200
2022-01-04 05:00:00+01:00;0.0;4.53243349007185;0.0;4.53243349007185;1641268800
2022-01-04 06:00:00+01:00;0.0;4.61921266771157;0.0;4.61921266771157;1641272400
2022-01-04 07:00:00+01:00;0.0;4.605124163212;0.0;4.605124163212;1641276000
2022-01-04 08:00:00+01:00;0.0;4.54815391551999;0.0;4.54815391551999;1641279600
2022-01-04 09:00:00+01:00;0.0;4.57873042684981;0.0;4.57873042684981;1641283200
2022-01-04 10:00:00+01:00;0.0;4.54509084295197;0.0;4.54509084295197;1641286800
2022-01-04 11:00:00+01:00;0.0;4.44074720150812;0.0;4.44074720150812;1641290400
2022-01-04 12:00:00+01:00;0.0;4.33396264317823;0.0;4.33396264317823;1641294000
2022-01-04 13:00:00+01:00;0.0;4.13791547442291;0.0;4.13791547442291;1641297600
2022-01-04 14:00:00+01:00;0.0;4.18460182998729;0.0;4.18460182998729;1641301200
2022-01-04 15:00:00+01:00;0.0;4.24530666173942;0.0;4.24530666173942;1641304800
2022-01-04 16:00:00+01:00;0.0;4.27235880097847;0.0;4.27235880097847;1641308400
2022-01-04 17:00:00+01:00;0.0;4.34022474515692;0.0;4.34022474515692;1641312000
2022-01-04 18:00:00+01:00;0.0;4.25022569998505;0.0;4.25022569998505;1641315600
2022-01-04 19:00:00+01:00;0.0;4.56914440655503;0.0;4.56914440655503;1641319200
2022-01-04 20:00:00+01:00;0.0;4.63763628528877;0.0;4.63763628528877;1641322800
2022-01-04 21:00:00+01:00;0.0;4.75848716450751;0.0;4.75848716450751;1641326400
2022-01-04 22:00:00+01:00;0.0;5.11888998677561;0.0;5.11888998677561;1641330000
2022-01-04 23:00:00+01:00;0.0;5.42929668466476;0.0;5.42929668466476;1641333600
2022-01-05 00:00:00+01:00;0.0;5.62366236018898;0.0;5.62366236018898;1641337200
2022-01-05 01:00:00+01:00;0.0;5.72697583575518;0.0;5.72697583575518;1641340800
2022-01-05 02:00:00+01:00;0.0;5.79857885570011;0.0;5.79857885570011;1641344400
2022-01-05 03:00:00+01:00;0.0;5.909752879748;0.0;5.909752879748;1641348000
2022-01-05 04:00:00+01:00;0.0;6.03360789477351;0.0;6.03360789477351;1641351600
2022-01-05 05:00:00+01:00;0.0;6.16415467045814;0.0;6.16415467045814;1641355200
2022-01-05 06:00:00+01:00;0.0;6.21360963523182;0.0;6.21360963523182;1641358800
2022-01-05 07:00:00+01:00;0.0;6.25404159534202;0.0;6.25404159534202;1641362400
2022-01-05 08:00:00+01:00;0.0;6.23081120556557;0.0;6.23081120556557;1641366000
2022-01-05 09:00:00+01:00;0.0;5.97904059318121;0.0;5.97904059318121;1641369600
2022-01-05 10:00:00+01:00;0.0;5.66033395295963;0.0;5.66033395295963;1641373200
2022-01-05 11:00:00+01:00;0.0;5.23542459380676;0.0;5.23542459380676;1641376800
2022-01-05 12:00:00+01:00;0.0;4.92297239890917;0.0;4.92297239890917;1641380400
2022-01-05 13:00:00+01:00;0.0;4.82813007027582;0.0;4.82813007027582;1641384000
2022-01-05 14:00:00+01:00;0.0;4.95510913911008;0.0;4.95510913911008;1641387600
2022-01-05 15:00:00+01:00;0.0;5.06145884181917;0.0;5.06145884181917;1641391200
2022-01-05 16:00:00+01:00;0.0;5.18207518563523;0.0;5.18207518563523;1641394800
2022-01-05 17:00:00+01:00;0.0;4.98750748640021;0.0;4.98750748640021;1641398400
2022-01-05 18:00:00+01:00;0.0;5.32690717608678;0.0;5.32690717608678;1641402000
2022-01-05 19:00:00+01:00;0.0;5.29427927019816;0.0;5.29427927019816;1641405600
2022-01-05 20:00:00+01:00;0.0;5.27343003832386;0.0;5.27343003832386;1641409200
2022-01-05 21:00:00+01:00;0.0;5.2223586366271;0.0;5.2223586366271;1641412800
2022-01-05 22:00:00+01:00;0.0;5.27333011540323;0.0;5.27333011540323;1641416400
2022-01-05 23:00:00+01:00;0.0;5.36877853441907;0.0;5.36877853441907;1641420000
2022-01-06 00:00:00+01:00;0.0;5.53527280349545;0.0;5.53527280349545;1641423600
2022-01-06 01:00:00+01:00;0.0;5.61169593952708;0.0;5.61169593952708;1641427200
2022-01-06 02:00:00+01:00;0.0;5.78814209845436;0.0;5.78814209845436;1641430800
2022-01-06 03:00:00+01:00;0.0;5.89032305589806;0.0;5.89032305589806;1641434400
2022-01-06 04:00:00+01:00;0.0;5.98717419472202;0.0;5.98717419472202;1641438000
2022-01-06 05:00:00+01:00;0.0;6.12170843758202;0.0;6.12170843758202;1641441600
2022-01-06 06:00:00+01:00;0.0;6.25410608901539;0.0;6.25410608901539;1641445200
2022-01-06 07:00:00+01:00;0.0;6.35560120437824;0.0;6.35560120437824;1641448800
2022-01-06 08:00:00+01:00;0.0;6.53355593237216;0.0;6.53355593237216;1641452400
2022-01-06 09:00:00+01:00;0.0;6.11983421555784;0.0;6.11983421555784;1641456000
2022-01-06 10:00:00+01:00;0.0;5.29322742256584;0.0;5.29322742256584;1641459600
2022-01-06 11:00:00+01:00;0.0;4.61123134660002;0.0;4.61123134660002;1641463200
2022-01-06 12:00:00+01:00;0.0;4.0248462825753;0.0;4.0248462825753;1641466800
2022-01-06 13:00:00+01:00;0.0;2.67752247539677;0.0;2.67752247539677;1641470400
2022-01-06 14:00:00+01:00;0.0;2.53525972941098;0.0;2.53525972941098;1641474000
2022-01-06 15:00:00+01:00;0.0;3.71322361395746;0.0;3.71322361395746;1641477600
2022-01-06 16:00:00+01:00;0.0;4.44358966624291;0.0;4.44358966624291;1641481200
2022-01-06 17:00:00+01:00;0.0;4.94286877602588;0.0;4.94286877602588;1641484800
2022-01-06 18:00:00+01:00;0.0;5.36158008258205;0.0;5.36158008258205;1641488400
2022-01-06 19:00:00+01:00;0.0;5.77438581198799;0.0;5.77438581198799;1641492000
2022-01-06 20:00:00+01:00;0.0;5.91416286258321;0.0;5.91416286258321;1641495600
2022-01-06 21:00:00+01:00;0.0;6.02629333724631;0.0;6.02629333724631;1641499200
2022-01-06 22:00:00+01:00;0.0;6.23149911790217;0.0;6.23149911790217;1641502800
2022-01-06 23:00:00+01:00;0.0;6.3162674270268;0.0;6.3162674270268;1641506400
2022-01-07 00:00:00+01:00;0.0;6.32624214536015;0.0;6.32624214536015;1641510000
2022-01-07 01:00:00+01:00;0.0;6.30560279248741;0.0;6.30560279248741;1641513600
2022-01-07 02:00:00+01:00;0.0;6.24922857317676;0.0;6.24922857317676;1641517200
2022-01-07 03:00:00+01:00;0.0;6.20012460942191;0.0;6.20012460942191;1641520800
2022-01-07 04:00:00+01:00;0.0;6.1559226435901;0.0;6.1559226435901;1641524400
2022-01-07 05:00:00+01:00;0.0;6.18418461370183;0.0;6.18418461370183;1641528000
2022-01-07 06:00:00+01:00;0.0;6.11746292510233;0.0;6.11746292510233;1641531600
2022-01-07 07:00:00+01:00;0.0;5.76673263022074;0.0;5.76673263022074;1641535200
2022-01-07 08:00:00+01:00;0.0;5.67927727849915;0.0;5.67927727849915;1641538800
2022-01-07 09:00:00+01:00;0.0;5.61076037883264;0.0;5.61076037883264;1641542400
2022-01-07 10:00:00+01:00;0.0;5.59334308576065;0.0;5.59334308576065;1641546000
2022-01-07 11:00:00+01:00;0.0;5.27880067335565;0.0;5.27880067335565;1641549600
2022-01-07 12:00:00+01:00;0.0;4.39262726211592;0.0;4.39262726211592;1641553200
2022-01-07 13:00:00+01:00;0.0;4.33473071666295;0.0;4.33473071666295;1641556800
2022-01-07 14:00:00+01:00;0.0;4.21477220806985;0.0;4.21477220806985;1641560400
2022-01-07 15:00:00+01:00;0.0;4.68976516447164;0.0;4.68976516447164;1641564000
2022-01-07 16:00:00+01:00;0.0;4.94945325323564;0.0;4.94945325323564;1641567600
2022-01-07 17:00:00+01:00;0.0;5.10668633142511;0.0;5.10668633142511;1641571200
2022-01-07 18:00:00+01:00;0.0;5.31593715074061;0.0;5.31593715074061;1641574800
2022-01-07 19:00:00+01:00;0.0;5.57182393376564;0.0;5.57182393376564;1641578400
2022-01-07 20:00:00+01:00;0.0;5.7219262930406;0.0;5.7219262930406;1641582000
2022-01-07 21:00:00+01:00;0.0;5.78079963635761;0.0;5.78079963635761;1641585600
2022-01-07 22:00:00+01:00;0.0;5.7248488364237;0.0;5.7248488364237;1641589200
2022-01-07 23:00:00+01:00;0.0;5.82055695724364;0.0;5.82055695724364;1641592800
2022-01-08 00:00:00+01:00;0.0;5.95262634976595;0.0;5.95262634976595;1641596400
2022-01-08 01:00:00+01:00;0.0;6.08451720031505;0.0;6.08451720031505;1641600000
2022-01-08 02:00:00+01:00;0.0;6.19844016012828;0.0;6.19844016012828;1641603600
2022-01-08 03:00:00+01:00;0.0;6.36965695362409;0.0;6.36965695362409;1641607200
2022-01-08 04:00:00+01:00;0.0;6.43770039644919;0.0;6.43770039644919;1641610800
2022-01-08 05:00:00+01:00;0.0;6.47933205413551;0.0;6.47933205413551;1641614400
2022-01-08 06:00:00+01:00;0.0;6.52301984107917;0.0;6.52301984107917;1641618000
2022-01-08 07:00:00+01:00;0.0;6.413264674734;0.0;6.413264674734;1641621600
2022-01-08 08:00:00+01:00;0.0;5.6497711054127;0.0;5.6497711054127;1641625200
2022-01-08 09:00:00+01:00;0.0;5.27027327315873;0.0;5.27027327315873;1641628800
2022-01-08 10:00:00+01:00;0.0;5.21200953340013;0.0;5.21200953340013;1641632400
2022-01-08 11:00:00+01:00;0.0;4.98740497152863;0.0;4.98740497152863;1641636000
2022-01-08 12:00:00+01:00;0.0;3.21068094810866;0.0;3.21068094810866;1641639600
2022-01-08 13:00:00+01:00;0.0;4.58294085795828;0.0;4.58294085795828;1641643200
2022-01-08 14:00:00+01:00;0.0;4.8235190046355;0.0;4.8235190046355;1641646800
2022-01-08 15:00:00+01:00;0.0;4.42201734682035;0.0;4.42201734682035;1641650400
2022-01-08 16:00:00+01:00;0.0;4.24529600666759;0.0;4.24529600666759;1641654000
2022-01-08 17:00:00+01:00;0.0;5.11007479314592;0.0;5.11007479314592;1641657600
2022-01-08 18:00:00+01:00;0.0;5.27717098128275;0.0;5.27717098128275;1641661200
2022-01-08 19:00:00+01:00;0.0;5.13926705037745;0.0;5.13926705037745;1641664800
2022-01-08 20:00:00+01:00;0.0;4.37566435055493;0.0;4.37566435055493;1641668400
2022-01-08 21:00:00+01:00;0.0;4.92581619508835;0.0;4.92581619508835;1641672000
2022-01-08 22:00:00+01:00;0.0;5.2010607518026;0.0;5.2010607518026;1641675600
2022-01-08 23:00:00+01:00;0.0;5.24651236153277;0.0;5.24651236153277;1641679200
2022-01-09 00:00:00+01:00;0.0;5.38246219828875;0.0;5.38246219828875;1641682800
2022-01-09 01:00:00+01:00;0.0;5.44137855039351;0.0;5.44137855039351;1641686400
2022-01-09 02:00:00+01:00;0.0;5.37727748073534;0.0;5.37727748073534;1641690000
2022-01-09 03:00:00+01:00;0.0;5.38238206100562;0.0;5.38238206100562;1641693600
2022-01-09 04:00:00+01:00;0.0;5.36472623332538;0.0;5.36472623332538;1641697200
2022-01-09 05:00:00+01:00;0.0;5.32629238871237;0.0;5.32629238871237;1641700800
2022-01-09 06:00:00+01:00;0.0;5.34213961138693;0.0;5.34213961138693;1641704400
2022-01-09 07:00:00+01:00;0.0;5.3534985887208;0.0;5.3534985887208;1641708000
2022-01-09 08:00:00+01:00;0.0;5.43288240422808;0.0;5.43288240422808;1641711600
2022-01-09 09:00:00+01:00;0.0;5.233212387705;0.0;5.233212387705;1641715200
2022-01-09 10:00:00+01:00;0.0;5.08724690340511;0.0;5.08724690340511;1641718800
2022-01-09 11:00:00+01:00;0.0;4.99360870205901;0.0;4.99360870205901;1641722400
2022-01-09 12:00:00+01:00;0.0;4.27224128497985;0.0;4.27224128497985;1641726000
2022-01-09 13:00:00+01:00;0.0;4.00830922212784;0.0;4.00830922212784;1641729600
2022-01-09 14:00:00+01:00;0.0;3.38225521435338;0.0;3.38225521435338;1641733200
2022-01-09 15:00:00+01:00;0.0;3.39551630608767;0.0;3.39551630608767;1641736800
2022-01-09 16:00:00+01:00;0.0;4.42354833540439;0.0;4.42354833540439;1641740400
2022-01-09 17:00:00+01:00;0.0;4.7886722412986;0.0;4.7886722412986;1641744000
2022-01-09 18:00:00+01:00;0.0;4.65159128487233;0.0;4.65159128487233;1641747600
2022-01-09 19:00:00+01:00;0.0;5.24932500437176;0.0;5.24932500437176;1641751200
2022-01-09 20:00:00+01:00;0.0;5.11742944799879;0.0;5.11742944799879;1641754800
2022-01-09 21:00:00+01:00;0.0;5.58418464275822;0.0;5.58418464275822;1641758400
2022-01-09 22:00:00+01:00;0.0;5.75118864908443;0.0;5.75118864908443;1641762000
2022-01-09 23:00:00+01:00;0.0;5.97361700792962;0.0;5.97361700792962;1641765600
2022-01-10 00:00:00+01:00;0.0;6.12371765733894;0.0;6.12371765733894;1641769200
2022-01-10 01:00:00+01:00;0.0;6.23221184149771;0.0;6.23221184149771;1641772800
2022-01-10 02:00:00+01:00;0.0;6.19656424305113;0.0;6.19656424305113;1641776400
2022-01-10 03:00:00+01:00;0.0;6.30470361338969;0.0;6.30470361338969;1641780000
2022-01-10 04:00:00+01:00;0.0;6.44144129487573;0.0;6.44144129487573;1641783600
2022-01-10 05:00:00+01:00;0.0;6.53164140337156;0.0;6.53164140337156;1641787200
2022-01-10 06:00:00+01:00;0.0;6.62399179209345;0.0;6.62399179209345;1641790800
2022-01-10 07:00:00+01:00;0.0;6.56078794110181;0.0;6.56078794110181;1641794400
2022-01-10 08:00:00+01:00;0.0;6.34885293657944;0.0;6.34885293657944;1641798000
2022-01-10 09:00:00+01:00;0.0;5.88123397685788;0.0;5.88123397685788;1641801600
2022-01-10 10:00:00+01:00;0.0;5.85796995961763;0.0;5.85796995961763;1641805200
2022-01-10 11:00:00+01:00;0.0;5.34783891398958;0.0;5.34783891398958;1641808800
2022-01-10 12:00:00+01:00;0.0;4.51009523393487;0.0;4.51009523393487;1641812400
2022-01-10 13:00:00+01:00;0.0;3.27113558401582;0.0;3.27113558401582;1641816000
2022-01-10 14:00:00+01:00;0.0;3.78371249598913;0.0;3.78371249598913;1641819600
2022-01-10 15:00:00+01:00;0.0;4.28897178752675;0.0;4.28897178752675;1641823200
2022-01-10 16:00:00+01:00;0.0;4.55745550518806;0.0;4.55745550518806;1641826800
2022-01-10 17:00:00+01:00;0.0;4.59788111725972;0.0;4.59788111725972;1641830400
2022-01-10 18:00:00+01:00;0.0;5.3263487932038;0.0;5.3263487932038;1641834000
2022-01-10 19:00:00+01:00;0.0;5.63684988470738;0.0;5.63684988470738;1641837600
2022-01-10 20:00:00+01:00;0.0;5.8769694358344;0.0;5.8769694358344;1641841200
2022-01-10 21:00:00+01:00;0.0;6.18300467202223;0.0;6.18300467202223;1641844800
2022-01-10 22:00:00+01:00;0.0;6.33962968839618;0.0;6.33962968839618;1641848400
2022-01-10 23:00:00+01:00;0.0;6.47370711753778;0.0;6.47370711753778;1641852000
2022-01-11 00:00:00+01:00;0.0;6.55381909426913;0.0;6.55381909426913;1641855600
2022-01-11 01:00:00+01:00;0.0;7.02041868313822;0.0;7.02041868313822;1641859200
2022-01-11 02:00:00+01:00;0.0;7.18335131950533;0.0;7.18335131950533;1641862800
2022-01-11 03:00:00+01:00;0.0;7.27426217451116;0.0;7.27426217451116;1641866400
2022-01-11 04:00:00+01:00;0.0;7.34369953552796;0.0;7.34369953552796;1641870000
2022-01-11 05:00:00+01:00;0.0;7.32971981464824;0.0;7.32971981464824;1641873600
2022-01-11 06:00:00+01:00;0.0;7.3905419016498;0.0;7.3905419016498;1641877200
2022-01-11 07:00:00+01:00;0.0;7.38812345689229;0.0;7.38812345689229;1641880800
2022-01-11 08:00:00+01:00;0.0;7.39766778270473;0.0;7.39766778270473;1641884400
2022-01-11 09:00:00+01:00;0.0;6.85640076005268;0.0;6.85640076005268;1641888000
2022-01-11 10:00:00+01:00;0.0;5.86611461196337;0.0;5.86611461196337;1641891600
2022-01-11 11:00:00+01:00;0.0;4.87854525775162;0.0;4.87854525775162;1641895200
2022-01-11 12:00:00+01:00;0.0;4.0232406437091;0.0;4.0232406437091;1641898800
2022-01-11 13:00:00+01:00;0.0;3.34922573424105;0.0;3.34922573424105;1641902400
2022-01-11 14:00:00+01:00;0.0;2.53216876262471;0.0;2.53216876262471;1641906000
2022-01-11 15:00:00+01:00;0.0;3.40858132755965;0.0;3.40858132755965;1641909600
2022-01-11 16:00:00+01:00;0.0;4.32101987290798;0.0;4.32101987290798;1641913200
2022-01-11 17:00:00+01:00;0.0;4.9138945964187;0.0;4.9138945964187;1641916800
2022-01-11 18:00:00+01:00;0.0;5.4149990443599;0.0;5.4149990443599;1641920400
2022-01-11 19:00:00+01:00;0.0;5.23307080791992;0.0;5.23307080791992;1641924000
2022-01-11 20:00:00+01:00;0.0;5.92849201568026;0.0;5.92849201568026;1641927600
2022-01-11 21:00:00+01:00;0.0;6.1436357586058;0.0;6.1436357586058;1641931200
2022-01-11 22:00:00+01:00;0.0;6.3330667874598;0.0;6.3330667874598;1641934800
2022-01-11 23:00:00+01:00;0.0;6.41653489908581;0.0;6.41653489908581;1641938400
2022-01-12 00:00:00+01:00;0.0;6.52066849189079;0.0;6.52066849189079;1641942000
2022-01-12 01:00:00+01:00;0.0;6.65381734315065;0.0;6.65381734315065;1641945600
2022-01-12 02:00:00+01:00;0.0;6.72297175414916;0.0;6.72297175414916;1641949200
2022-01-12 03:00:00+01:00;0.0;6.71178230635666;0.0;6.71178230635666;1641952800
2022-01-12 04:00:00+01:00;0.0;6.68783951389856;0.0;6.68783951389856;1641956400
2022-01-12 05:00:00+01:00;0.0;6.64921539087782;0.0;6.64921539087782;1641960000
2022-01-12 06:00:00+01:00;0.0;6.58989380816298;0.0;6.58989380816298;1641963600
2022-01-12 07:00:00+01:00;0.0;6.57153936005037;0.0;6.57153936005037;1641967200
2022-01-12 08:00:00+01:00;0.0;6.53307495732568;0.0;6.53307495732568;1641970800
2022-01-12 09:00:00+01:00;0.0;6.46498777064498;0.0;6.46498777064498;1641974400
2022-01-12 10:00:00+01:00;0.0;6.33879482236289;0.0;6.33879482236289;1641978000
2022-01-12 11:00:00+01:00;0.0;6.04405782983679;0.0;6.04405782983679;1641981600
2022-01-12 12:00:00+01:00;0.0;5.72352536252188;0.0;5.72352536252188;1641985200
2022-01-12 13:00:00+01:00;0.0;5.5033576475761;0.0;5.5033576475761;1641988800
2022-01-12 14:00:00+01:00;0.0;5.26043245558471;0.0;5.26043245558471;1641992400
2022-01-12 15:00:00+01:00;0.0;5.3878359522778;0.0;5.3878359522778;1641996000
2022-01-12 16:00:00+01:00;0.0;5.62482265577324;0.0;5.62482265577324;1641999600
2022-01-12 17:00:00+01:00;0.0;5.67807784642952;0.0;5.67807784642952;1642003200
2022-01-12 18:00:00+01:00;0.0;5.74375565812237;0.0;5.74375565812237;1642006800
2022-01-12 19:00:00+01:00;0.0;5.51528172907572;0.0;5.51528172907572;1642010400
2022-01-12 20:00:00+01:00;0.0;5.81188294180291;0.0;5.81188294180291;1642014000
2022-01-12 21:00:00+01:00;0.0;5.9417307202877;0.0;5.9417307202877;1642017600
2022-01-12 22:00:00+01:00;0.0;6.01482805437817;0.0;6.01482805437817;1642021200
2022-01-12 23:00:00+01:00;0.0;6.09439754723929;0.0;6.09439754723929;1642024800
2022-01-13 00:00:00+01:00;0.0;6.18676695465572;0.0;6.18676695465572;1642028400
2022-01-13 01:00:00+01:00;0.0;6.23472311114029;0.0;6.23472311114029;1642032000
2022-01-13 02:00:00+01:00;0.0;6.2632958160926;0.0;6.2632958160926;1642035600
2022-01-13 03:00:00+01:00;0.0;6.35481092181119;0.0;6.35481092181119;1642039200
2022-01-13 04:00:00+01:00;0.0;6.36366441508091;0.0;6.36366441508091;1642042800
2022-01-13 05:00:00+01:00;0.0;6.51028704320418;0.0;6.51028704320418;1642046400
2022-01-13 06:00:00+01:00;0.0;6.60295248417294;0.0;6.60295248417294;1642050000
2022-01-13 07:00:00+01:00;0.0;6.71516415896785;0.0;6.71516415896785;1642053600
2022-01-13 08:00:00+01:00;0.0;6.80488010643839;0.0;6.80488010643839;1642057200
