#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality,correctness, completeness or quality of the information provided. Liability claims regarding damagecaused by the use of any information provided, including any kind of information which is incompleteor incorrect,will therefore be rejected.
#For help contact: synpro@ise.fraunhofer.de
,YYYYMMDD,hhmmss,unixtimestamp,Q_htg,Q_cool,Q_sol,Q_int,t_room,t_room_op,t_amb,t_amb_mean,heating_on,I_dir,I_dif,I_s,I_w,I_n,I_e,I_s_opt,P_pvn,t_cm,active_occupancy,active_occupancy_diff,occupancy_diff
2022-01-01 18:00:00+01:00,20220101,180000,1641056400.0,1.68763335999602,0.0,0.0,1.5233909118624,21.0,20.5595470546024,10.4801526457657,11.6009240456876,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0296219738374,3.39722222222222,1,1
2022-01-01 19:00:00+01:00,20220101,190000,1641060000.0,2.23161281735912,0.0,0.0,0.936631335321662,21.0,20.493919691394,10.2264458029197,11.6009240456876,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.899460233664,3.53611111111111,1,1
2022-01-01 20:00:00+01:00,20220101,200000,1641063600.0,2.52705277680176,0.0,0.0,0.72848261144658,21.0,20.4399116196756,10.1884456590573,11.6009240456876,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7932959922543,2.88055555555556,3,3
2022-01-01 21:00:00+01:00,20220101,210000,1641067200.0,2.71229695803541,0.0,0.0,0.678275143936936,21.0,20.3980839213604,10.0219156168368,11.6009240456876,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7095063121518,2.88055555555556,3,1
2022-01-01 22:00:00+01:00,20220101,220000,1641070800.0,3.09759813271563,0.0,0.0,0.328025962784213,21.0,20.3474181612925,9.63409061918236,11.6009240456876,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6069501811481,2.0,0,0
2022-01-01 23:00:00+01:00,20220101,230000,1641074400.0,3.10302685927246,0.0,0.0,0.587163035731852,21.0,20.3165270516493,9.31891295538247,11.6009240456876,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5425289940453,1.74722222222222,1,0
2022-01-02 00:00:00+01:00,20220102,0,1641078000.0,2.47502790553466,0.0,0.0,1.62386227849418,21.0,20.3415913097913,9.57597275209866,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5917874690881,1.0,0,0
2022-01-02 01:00:00+01:00,20220102,10000,1641081600.0,2.91767688960119,0.0,0.0,0.807363618011061,21.0,20.3281081233659,9.72014976851779,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5685937589832,0.0638888888888889,1,0
2022-01-02 02:00:00+01:00,20220102,20000,1641085200.0,3.36778681663026,0.0,0.0,0.102090016488247,21.0,20.2952258221536,9.91573874428008,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5074325927599,0.0,0,0
2022-01-02 03:00:00+01:00,20220102,30000,1641088800.0,3.38405106498869,0.0,0.0,0.0921358856374145,21.0,20.2817589513854,10.3247991164459,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4848255522627,0.0,0,0
2022-01-02 04:00:00+01:00,20220102,40000,1641092400.0,3.36450299790474,0.0,0.0,0.0862480168277003,21.0,20.2800884211699,10.6500356418564,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4846339929837,0.0,0,0
2022-01-02 05:00:00+01:00,20220102,50000,1641096000.0,3.36736794629988,0.0,0.0,0.107786349286416,21.0,20.2788269767,10.5438587692997,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4810924634928,0.0,0,0
2022-01-02 06:00:00+01:00,20220102,60000,1641099600.0,3.38947063474872,0.0,0.0,0.159862664475921,21.0,20.2732711484553,10.2130339874388,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4668947741598,0.536111111111111,1,0
2022-01-02 07:00:00+01:00,20220102,70000,1641103200.0,3.31451699743921,0.0,0.0,0.324483760112964,21.0,20.2733654350302,10.1247395355232,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4658443546945,1.0,0,0
2022-01-02 08:00:00+01:00,20220102,80000,1641106800.0,3.13465109234987,0.0,0.0025990922529388,0.539956928417045,21.0,20.287291189431,10.3963287990104,10.933220537478,1,0.0,0.000625332444892,0.0003751994669352,0.0,0.0,0.0003751994669352,0.0005791403761813,0.0,19.495294495049,1.66944444444444,1,0
2022-01-02 09:00:00+01:00,20220102,90000,1641110400.0,3.13898400186624,0.0,0.059127603887467,0.275081810501128,21.0,20.3056422407972,11.1339786504569,10.933220537478,1,8.22433481350567e-05,0.0133624042170442,0.008594356325933,0.0,0.0,0.0084193658190299,0.0127790306543646,0.0,19.5387756917317,2.0,0,0
2022-01-02 10:00:00+01:00,20220102,100000,1641114000.0,3.04057537377669,0.0,0.0626356403585903,0.297097500773165,21.0,20.3257138774646,11.3351558826696,10.933220537478,1,0.0004386311900535,0.0118491513520753,0.0095199691135278,0.0,0.0,0.0080978584474388,0.012799902152122,0.0,19.5801207128926,1.59722222222222,3,2
2022-01-02 11:00:00+01:00,20220102,110000,1641117600.0,2.80439147683207,0.0,0.4495493632313,0.404537286775405,21.0,20.3768302589372,11.3865678420128,10.933220537478,1,0.0106642208081764,0.0452248664540511,0.0792630446300889,0.0,0.0,0.0365210760946061,0.0823902040905163,0.0548066168351791,19.6790877861162,0.847222222222222,1,1
2022-01-02 12:00:00+01:00,20220102,120000,1641121200.0,1.79684069867863,0.0,2.30643417732435,0.776728432823289,21.0,20.5928227778957,12.1834532118331,10.933220537478,1,0.0890421315808659,0.0835027232759746,0.445381856318623,0.110902930814434,0.0,0.0,0.381817196740233,0.329941525554432,20.1018889450654,0.886111111111111,1,0
2022-01-02 13:00:00+01:00,20220102,130000,1641124800.0,1.16364872875534,0.0,2.92287337120731,0.636261537805442,21.0,20.7880773380773,12.4539248240301,10.933220537478,1,0.101872093889932,0.0647790026738014,0.52062188876127,0.227042749566327,0.0,0.0,0.42122977693544,0.363758453910291,20.4861400267906,0.197222222222222,1,1
2022-01-02 14:00:00+01:00,20220102,140000,1641128400.0,0.562537364316524,0.0,2.9946707181343,0.848326099932376,21.0,20.9328006320363,12.3522185566337,10.933220537478,1,0.0738271121758843,0.0447515526867719,0.48130362936963,0.335530739013422,0.0,0.0,0.361550392181766,0.311834081875722,20.7691852763682,0.0,0,0
2022-01-02 15:00:00+01:00,20220102,150000,1641132000.0,1.41081165227539,0.0,0.186376196941999,0.295700960883378,21.0,20.7744068938372,12.1175117857189,10.933220537478,1,0.0180250004662621,0.0278900342999371,0.0267001344448814,0.0273092348072004,0.0,0.0,0.0296377129637646,0.0082994586275941,20.4701407847257,0.202777777777778,1,1
2022-01-02 16:00:00+01:00,20220102,160000,1641135600.0,1.86359230491153,0.0,0.0257411684740684,0.309386665699292,21.0,20.651711758084,11.7453339061254,10.933220537478,1,0.0017545247602141,0.0043893665108503,0.0035286177929484,0.0040859034460172,0.0,0.0,0.0042566322774177,0.0,20.2258477065054,1.0,0,0
2022-01-02 17:00:00+01:00,20220102,170000,1641139200.0,2.12076757648647,0.0,0.0,0.453342031639292,21.0,20.5651731530203,11.4256856371653,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0522524301555,2.10555555555556,2,2
2022-01-02 18:00:00+01:00,20220102,180000,1641142800.0,2.33211295124509,0.0,0.0,0.519132048686575,21.0,20.5023778719806,11.1317433478767,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9257015683832,3.0,0,0
2022-01-02 19:00:00+01:00,20220102,190000,1641146400.0,2.5356561770025,0.0,0.0,0.45120935902877,21.0,20.4550169619083,11.0780960859533,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8321331798979,2.88333333333333,2,1
2022-01-02 20:00:00+01:00,20220102,200000,1641150000.0,2.28192992724489,0.0,0.0,1.06200434622855,21.0,20.4443962284486,10.9093307411528,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8081468117312,2.86388888888889,1,0
2022-01-02 21:00:00+01:00,20220102,210000,1641153600.0,2.77350324267489,0.0,0.0,0.389974780096218,21.0,20.4048063580634,10.7059182063599,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7299204090577,2.0,0,0
2022-01-02 22:00:00+01:00,20220102,220000,1641157200.0,2.82309336983598,0.0,0.0,0.454975158797097,21.0,20.3808398450713,10.7215653244209,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6827356746707,2.0,0,0
2022-01-02 23:00:00+01:00,20220102,230000,1641160800.0,3.04815754482659,0.0,0.0,0.305762972219742,21.0,20.3493640187205,10.2521517825913,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6166920191309,0.411111111111111,2,0
2022-01-03 00:00:00+01:00,20220103,0,1641164400.0,3.17211352722324,0.0,0.0,0.276956301400652,21.0,20.3221483601584,10.0822687865006,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5615808327745,0.0,0,0
2022-01-03 01:00:00+01:00,20220103,10000,1641168000.0,3.27527757267617,0.0,0.0,0.206686670958886,21.0,20.3013260095991,10.1336807458438,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.521252019685,0.0,0,0
2022-01-03 02:00:00+01:00,20220103,20000,1641171600.0,3.40152259831185,0.0,0.0,0.212686041322533,21.0,20.277395193893,9.60614933693057,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4691326780699,0.0,0,0
2022-01-03 03:00:00+01:00,20220103,30000,1641175200.0,3.45859760684504,0.0,0.0,0.213233042948724,21.0,20.2601151683869,9.6385612243426,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4354247338553,0.0,0,0
2022-01-03 04:00:00+01:00,20220103,40000,1641178800.0,3.48815805387253,0.0,0.0,0.234695164113964,21.0,20.2490188645809,9.61956115241139,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4133507814367,0.0,0,0
2022-01-03 05:00:00+01:00,20220103,50000,1641182400.0,3.57752576304821,0.0,0.0,0.281349417493932,21.0,20.2316290144521,9.02050006093367,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3733300926291,0.0,0,0
2022-01-03 06:00:00+01:00,20220103,60000,1641186000.0,3.62193835467568,0.0,0.0,0.321149470154118,21.0,20.216707312926,8.87855834709472,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3425166287441,1.10555555555556,2,0
2022-01-03 07:00:00+01:00,20220103,70000,1641189600.0,3.66876653603797,0.0,0.0,0.245245470832695,21.0,20.2079000556209,9.12891223607051,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3277373112576,0.427777777777778,2,2
2022-01-03 08:00:00+01:00,20220103,80000,1641193200.0,3.58600860928388,0.0,0.0071825599160821,0.370809170716008,21.0,20.2107593332393,9.24403031894775,9.24985141941685,1,0.0001233650222025,0.0015493992678837,0.0010335240243227,0.0,0.0,0.0010434461005789,0.0014782784933848,0.0,19.3341171797495,0.886111111111111,1,0
2022-01-03 09:00:00+01:00,20220103,90000,1641196800.0,3.18457520921399,0.0,0.2533846297214,0.800288458952538,21.0,20.2565808861559,9.55585502887732,9.24985141941685,1,0.0031252472291313,0.0287979740826081,0.0387448493211243,0.0,0.0,0.0322986804248171,0.0416655443326765,0.0185765927582013,19.4250315306841,0.566666666666667,2,1
2022-01-03 10:00:00+01:00,20220103,100000,1641200400.0,3.06132172945211,0.0,1.15971365241699,0.340608149006031,21.0,20.3495479663497,9.89338571847867,9.24985141941685,1,0.0323490502664476,0.0600438184663537,0.200035368227903,0.0,0.0,0.102986241174352,0.178270714297042,0.146021987640873,19.6079448116019,1.0,0,0
2022-01-03 11:00:00+01:00,20220103,110000,1641204000.0,2.76325560078976,0.0,1.21275652761703,0.357769873293129,21.0,20.4241636517714,10.2342693619502,9.24985141941685,1,0.0343091833969993,0.0947281666064765,0.220165577437696,0.0,0.0,0.0860091212750737,0.214337165406257,0.179828480888056,19.7577492887065,0.413888888888889,1,0
2022-01-03 12:00:00+01:00,20220103,120000,1641207600.0,2.50460418139993,0.0,1.03861633725301,0.545629564497839,21.0,20.4701846144683,10.2856813212934,9.24985141941685,1,0.0275926432993047,0.0913612210302867,0.187065075610142,0.0765955451285918,0.0,0.0,0.187438843189048,0.154414972049424,19.8492126869713,0.0,0,0
2022-01-03 13:00:00+01:00,20220103,130000,1641211200.0,2.7951765775106,0.0,0.504207214995351,0.233291163963658,21.0,20.4393523618141,9.9749742626538,9.24985141941685,1,0.0084299431838412,0.061966856799882,0.0819278671768373,0.054731670304922,0.0,0.0,0.0912805019634261,0.063534488643661,19.7889274268697,0.0,0,0
2022-01-03 14:00:00+01:00,20220103,140000,1641214800.0,2.94671372078258,0.0,0.580773810466085,0.218695698202709,21.0,20.4127077119053,9.38373673020658,9.24985141941685,1,0.0103626618650146,0.0392418343260478,0.0912269370483818,0.0692486584246864,0.0,0.0,0.0838933553682238,0.0568240579005308,19.7305410289885,0.0,0,0
2022-01-03 15:00:00+01:00,20220103,150000,1641218400.0,3.26178903564751,0.0,0.073819583715697,0.208700521694994,21.0,20.3389670567598,8.77126382324792,9.24985141941685,1,0.0031937833525772,0.0137058259706305,0.0106078741437696,0.0107523550611492,0.0,0.0,0.0136797931321269,0.0,19.5820690624323,0.0,0,0
2022-01-03 16:00:00+01:00,20220103,160000,1641222000.0,3.46779108215166,0.0,0.0100714824801381,0.259759577294118,21.0,20.2793745885846,8.49520395460053,9.24985141941685,1,0.0,0.0024231632239567,0.001453897934374,0.001453897934374,0.0,0.0,0.0022441689577026,0.0,19.4623369599931,0.519444444444444,1,1
2022-01-03 17:00:00+01:00,20220103,170000,1641225600.0,3.27460711293737,0.0,0.0,0.830328450539424,21.0,20.2572268683068,8.32308565592967,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4157756231065,1.23611111111111,1,1
2022-01-03 18:00:00+01:00,20220103,180000,1641229200.0,3.51212898025169,0.0,0.0,0.519630670846636,21.0,20.2307780682971,8.43708608751689,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3655479892438,2.0,0,0
2022-01-03 19:00:00+01:00,20220103,190000,1641232800.0,3.08215602993928,0.0,0.0,1.1575708998133,21.0,20.2496376587594,8.95791158868968,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.406060085358,2.0,0,0
2022-01-03 20:00:00+01:00,20220103,200000,1641236400.0,2.90809192845108,0.0,0.0,1.34559352345361,21.0,20.27184562004,8.98920582481168,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4496146122985,2.0,0,0
2022-01-03 21:00:00+01:00,20220103,210000,1641240000.0,3.08917152428153,0.0,0.0,1.05069534714379,21.0,20.2692835937555,8.70532239713378,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4425961836306,1.94722222222222,1,0
2022-01-03 22:00:00+01:00,20220103,220000,1641243600.0,3.47424790141486,0.0,0.0,0.520212766146822,21.0,20.2407074070199,8.47173327750903,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3854197390113,1.33333333333333,2,1
2022-01-03 23:00:00+01:00,20220103,230000,1641247200.0,3.6914692579833,0.0,0.0,0.362463422884682,21.0,20.2086308781724,8.16549682402973,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3197608739103,0.280555555555556,1,0
2022-01-04 00:00:00+01:00,20220104,0,1641250800.0,3.89662402242712,0.0,0.0,0.239352180103686,21.0,20.175045904683,7.85926037055043,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.251048806819,0.0,0,0
2022-01-04 01:00:00+01:00,20220104,10000,1641254400.0,4.06333845076277,0.0,0.0,0.215579821892063,21.0,20.141728318349,7.4133175058123,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1812981038649,0.0,0,0
2022-01-04 02:00:00+01:00,20220104,20000,1641258000.0,4.16789049104003,0.0,0.0,0.21636987272836,21.0,20.1150530637629,7.27472874584362,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1274754602156,0.0,0,0
2022-01-04 03:00:00+01:00,20220104,30000,1641261600.0,4.2736687011262,0.0,0.0,0.207107333992653,21.0,20.0917042041135,7.04672788266924,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0793774316498,0.0,0,0
2022-01-04 04:00:00+01:00,20220104,40000,1641265200.0,4.29916930429732,0.0,0.0,0.331676991365877,21.0,20.0742041528697,6.73825612660977,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.041704927396,0.0,0,0
2022-01-04 05:00:00+01:00,20220104,50000,1641268800.0,4.41475717466309,0.0,0.0,0.267259410636442,21.0,20.0549522458196,6.55049070987792,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0021863727296,0.216666666666667,2,1
2022-01-04 06:00:00+01:00,20220104,60000,1641272400.0,4.2992238303271,0.0,0.0,0.582875008882332,21.0,20.0492093277865,6.29454856445182,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9876910335502,1.37222222222222,2,0
2022-01-04 07:00:00+01:00,20220104,70000,1641276000.0,4.40461452078092,0.0,0.0,0.436815724766668,21.0,20.0389936571346,6.33143105702413,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9682863721867,1.84444444444444,2,2
2022-01-04 08:00:00+01:00,20220104,80000,1641279600.0,4.57668729296508,0.0,0.0012995461264693,0.217583062965228,21.0,20.0224258605469,6.27666614381064,6.40282103317738,1,0.0,0.000312666222446,0.0001875997334676,0.0,0.0,0.0001875997334676,0.0002895701880906,0.0,18.9356808185062,0.0,0,0
2022-01-04 09:00:00+01:00,20220104,90000,1641283200.0,4.58694016175319,0.0,0.0458090009580468,0.218790136927975,21.0,20.0168215417733,6.37613710862695,6.40282103317738,1,0.0,0.0110214843412225,0.0066128906047334,0.0,0.0,0.0066128906047334,0.010207349130196,0.0,18.9253732771602,0.0027777777777777,1,0
2022-01-04 10:00:00+01:00,20220104,100000,1641286800.0,4.46239231700908,0.0,0.124970319997677,0.336382286605251,21.0,20.029418622752,6.62760864889282,6.40282103317738,1,8.22433481350567e-05,0.0294647146730146,0.0181287872988896,0.0,0.0,0.0178659879683242,0.0276312732026457,0.0071513977592585,18.9518834424292,1.0,0,0
2022-01-04 11:00:00+01:00,20220104,110000,1641290400.0,4.24954332536646,0.0,0.2752920815728,0.462495176777584,21.0,20.0631618629361,6.99866887719617,6.40282103317738,1,0.0010143346269988,0.0600024786833436,0.0411312313405223,0.0,0.0,0.0369940535061654,0.059636130677582,0.0349995023090053,19.020785066351,1.16944444444444,1,1
2022-01-04 12:00:00+01:00,20220104,120000,1641294000.0,4.09620930170653,0.0,0.354449957411077,0.487046836512745,21.0,20.0984197771372,7.20878731972942,6.40282103317738,1,0.0008361407060395,0.0801913108408487,0.0523368759947757,0.0488584199150751,0.0,0.0,0.0776227856139733,0.0516154271640459,19.0917342677649,2.66944444444444,1,1
2022-01-04 13:00:00+01:00,20220104,130000,1641297600.0,3.46144770857684,0.0,0.677425107836536,1.16394384143123,21.0,20.1796899251025,7.36190554646907,6.40282103317738,1,0.0080050192184768,0.106430818196769,0.10650613034568,0.0805805735594042,0.0,0.0,0.1310710218731,0.102480231737904,19.2499487493466,3.51944444444444,3,3
2022-01-04 14:00:00+01:00,20220104,140000,1641301200.0,3.90702956513498,0.0,0.334238113988519,0.385035220493988,21.0,20.1696891805727,7.11713991394367,6.40282103317738,1,0.0013981369182956,0.0666067664637155,0.0492680924611424,0.0462389938152896,0.0,0.0,0.0682754963301192,0.0429266031969045,19.2314969480054,2.24722222222222,5,5
2022-01-04 15:00:00+01:00,20220104,150000,1641304800.0,3.62514362032073,0.0,0.10110468863932,0.951187052665664,21.0,20.1682578510533,7.1607283142564,6.40282103317738,1,0.0,0.024325432106301,0.0145952592637806,0.0145952592637806,0.0,0.0,0.0225285606334538,0.0030965025529868,19.2288504223143,2.33055555555556,1,1
2022-01-04 16:00:00+01:00,20220104,160000,1641308400.0,3.97994951875984,0.0,0.0164494267392598,0.4930642242355,21.0,20.1375654836895,6.94390396398273,6.40282103317738,1,4.11216740675607e-05,0.0038984727287524,0.0023685570402903,0.0023865482148605,0.0,0.0,0.0036173687509967,0.0,19.1679025049836,2.13611111111111,3,3
2022-01-04 17:00:00+01:00,20220104,170000,1641312000.0,4.06984290654029,0.0,0.0,0.651138390996891,21.0,20.1073779808475,6.21072471769651,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1012295543115,2.94722222222222,1,1
2022-01-04 18:00:00+01:00,20220104,180000,1641315600.0,4.35479106907116,0.0,0.0,0.401811654387995,21.0,20.0686099505696,5.9201353822782,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0227695856758,2.0,0,0
2022-01-04 19:00:00+01:00,20220104,190000,1641319200.0,4.21659509913525,0.0,0.0,0.762005342904665,21.0,20.0564088804535,5.92684129001861,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9979432292008,1.51388888888889,1,0
