#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality,correctness, completeness or quality of the information provided. Liability claims regarding damagecaused by the use of any information provided, including any kind of information which is incompleteor incorrect,will therefore be rejected.
#For help contact: synpro@ise.fraunhofer.de
,YYYYMMDD,hhmmss,unixtimestamp,Q_htg,Q_cool,Q_sol,Q_int,t_room,t_room_op,t_amb,t_amb_mean,heating_on,I_dir,I_dif,I_s,I_w,I_n,I_e,I_s_opt,P_pvn,t_cm,active_occupancy,active_occupancy_diff,occupancy_diff
2022-01-01 20:00:00+01:00,20220101,200000,1641063600.0,2.56511426069233,0.0,0.0,0.730665025228328,21.0,20.42866742404,10.1884456590573,11.6009240456876,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7711577568201,4.0,0,0
2022-01-01 21:00:00+01:00,20220101,210000,1641067200.0,2.74716166934652,0.0,0.0,0.665282846449695,21.0,20.3899368014296,10.0219156168368,11.6009240456876,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6935011228832,3.96666666666667,2,2
2022-01-01 22:00:00+01:00,20220101,220000,1641070800.0,2.97804506414333,0.0,0.0,0.544188375549059,21.0,20.350712746165,9.63409061918236,11.6009240456876,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.61291101074,3.53055555555556,1,0
2022-01-01 23:00:00+01:00,20220101,230000,1641074400.0,3.21428158848621,0.0,0.0,0.402683374072744,21.0,20.3110661948562,9.31891295538247,11.6009240456876,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5322272696533,2.38055555555556,1,0
2022-01-02 00:00:00+01:00,20220102,0,1641078000.0,3.41282786457373,0.0,0.0,0.181868592871999,21.0,20.2793279862595,9.57597275209866,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4727258988448,0.627777777777778,2,0
2022-01-02 01:00:00+01:00,20220102,10000,1641081600.0,3.51632847601268,0.0,0.0,0.0968656234221334,21.0,20.2582057418026,9.72014976851779,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4327216831151,0.0,0,0
2022-01-02 02:00:00+01:00,20220102,20000,1641085200.0,3.52923816935205,0.0,0.0,0.104197827120779,21.0,20.2485562094982,9.91573874428008,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4155635619787,0.0,0,0
2022-01-02 03:00:00+01:00,20220102,30000,1641088800.0,3.4749784988655,0.0,0.0,0.12197671435786,21.0,20.2513606852783,10.3247991164459,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4249175971722,0.0,0,0
2022-01-02 04:00:00+01:00,20220102,40000,1641092400.0,3.35658303498383,0.0,0.0,0.210436177720824,21.0,20.2645302471674,10.6500356418564,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4537083097265,0.0,0,0
2022-01-02 05:00:00+01:00,20220102,50000,1641096000.0,3.3469123690813,0.0,0.0,0.19739710299136,21.0,20.2718339985597,10.5438587692997,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4671102615579,0.0,0,0
2022-01-02 06:00:00+01:00,20220102,60000,1641099600.0,3.37451531114348,0.0,0.0,0.209269875681077,21.0,20.2704715556891,10.2130339874388,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4612642762969,0.0,0,0
2022-01-02 07:00:00+01:00,20220102,70000,1641103200.0,3.37793841591898,0.0,0.0,0.236176186833166,21.0,20.2678319961396,10.1247395355232,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4551665437433,0.183333333333333,2,1
2022-01-02 08:00:00+01:00,20220102,80000,1641106800.0,3.31426185981918,0.0,0.0025990922529388,0.280032970978985,21.0,20.2730326370139,10.3963287990104,10.933220537478,1,0.0,0.000625332444892,0.0003751994669352,0.0,0.0,0.0003751994669352,0.0005657418892369,0.0,19.467858441575,0.0,0,0
2022-01-02 09:00:00+01:00,20220102,90000,1641110400.0,3.08418863330419,0.0,0.059127603887467,0.411683773886692,21.0,20.3017635864011,11.1339786504569,10.933220537478,1,8.22433481350567e-05,0.0133624042170442,0.008594356325933,0.0,0.0,0.0084193658190299,0.0125308732019294,0.0,19.5308097347703,0.186111111111111,1,0
2022-01-02 10:00:00+01:00,20220102,100000,1641114000.0,2.68588671226737,0.0,0.0626356403585903,0.864625725469126,21.0,20.3460825798505,11.3351558826696,10.933220537478,1,0.0004386311900535,0.0118491513520753,0.0095199691135278,0.0,0.0,0.0080978584474388,0.0127051013359528,0.0,19.6188379753263,1.0,0,0
2022-01-02 11:00:00+01:00,20220102,110000,1641117600.0,1.057977287299,0.0,0.4495493632313,3.05341639194082,21.0,20.4980164475852,11.3865678420128,10.933220537478,1,0.0106642208081764,0.0452248664540511,0.0792630446300889,0.0,0.0,0.0365210760946061,0.0847567677104706,0.0569943501111208,19.91120574366,1.72222222222222,4,2
2022-01-02 12:00:00+01:00,20220102,120000,1641121200.0,1.70417157556024,0.0,2.30643417732435,0.487757666729959,21.0,20.6609307829894,12.1834532118331,10.933220537478,1,0.0890421315808659,0.0835027232759746,0.445381856318623,0.110902930814434,0.0,0.0,0.403659616782694,0.34901410810848,20.236652697774,3.01944444444444,3,3
2022-01-02 13:00:00+01:00,20220102,130000,1641124800.0,1.05752938942545,0.0,2.92287337120731,0.550007740328585,21.0,20.8309391150131,12.4539248240301,10.933220537478,1,0.101872093889932,0.0647790026738014,0.52062188876127,0.227042749566327,0.0,0.0,0.448465073508227,0.387076142882904,20.5707178118816,4.0,0,0
2022-01-02 14:00:00+01:00,20220102,140000,1641128400.0,0.673011352080593,0.0,2.9946707181343,0.518285654112409,21.0,20.9484656738744,12.3522185566337,10.933220537478,1,0.0738271121758843,0.0447515526867719,0.48130362936963,0.335530739013422,0.0,0.0,0.388449567681301,0.335482383496855,20.8008205077294,3.79722222222222,1,1
2022-01-02 15:00:00+01:00,20220102,150000,1641132000.0,1.29973917023303,0.0,0.186376196941999,0.40970507945907,21.0,20.7899352879122,12.1175117857189,10.933220537478,1,0.0180250004662621,0.0278900342999371,0.0267001344448814,0.0273092348072004,0.0,0.0,0.0299085368433333,0.008515573872221,20.5004302344985,2.36111111111111,2,2
2022-01-02 16:00:00+01:00,20220102,160000,1641135600.0,1.73829096781984,0.0,0.0257411684740684,0.448073947157385,21.0,20.6677821551029,11.7453339061254,10.933220537478,1,0.0017545247602141,0.0043893665108503,0.0035286177929484,0.0040859034460172,0.0,0.0,0.0042316340782614,0.0,20.2571441719896,0.85,2,2
2022-01-02 17:00:00+01:00,20220102,170000,1641139200.0,2.15996617486,0.0,0.0,0.333834713184013,21.0,20.5710763264915,11.4256856371653,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0641619723461,1.0,0,0
2022-01-02 18:00:00+01:00,20220102,180000,1641142800.0,2.27493898499698,0.0,0.0,0.585982264070618,21.0,20.5091982668602,11.1317433478767,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9389646424211,1.0,0,0
2022-01-02 19:00:00+01:00,20220102,190000,1641146400.0,2.07402993542908,0.0,0.0,1.14572723292113,21.0,20.4878619164153,11.0780960859533,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8951006017596,1.82222222222222,2,2
2022-01-02 20:00:00+01:00,20220102,200000,1641150000.0,2.21361598608604,0.0,0.0,1.05088754663958,21.0,20.465611502218,10.9093307411528,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8499336665057,3.55277777777778,1,1
2022-01-02 21:00:00+01:00,20220102,210000,1641153600.0,2.54256092714309,0.0,0.0,0.671800295187256,21.0,20.4306617959088,10.7059182063599,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7801305249223,3.73055555555556,1,0
2022-01-02 22:00:00+01:00,20220102,220000,1641157200.0,2.7531731132376,0.0,0.0,0.470179027894903,21.0,20.3987369395192,10.7215653244209,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7179272366202,1.775,3,0
2022-01-02 23:00:00+01:00,20220102,230000,1641160800.0,3.00906853639339,0.0,0.0,0.300966864030466,21.0,20.3612786186649,10.2521517825913,10.933220537478,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6401562087556,0.0,0,0
2022-01-03 00:00:00+01:00,20220103,0,1641164400.0,3.06556093777691,0.0,0.0,0.399173054856128,21.0,20.3351994074329,10.0822687865006,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5869739865026,0.0,0,0
2022-01-03 01:00:00+01:00,20220103,10000,1641168000.0,3.1678069934597,0.0,0.0,0.326732422098364,21.0,20.3149524360749,10.1336807458438,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5477830077681,0.0,0,0
2022-01-03 02:00:00+01:00,20220103,20000,1641171600.0,3.29512285679318,0.0,0.0,0.328938945069709,21.0,20.2912587190278,9.60614933693057,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4961395660133,0.0,0,0
2022-01-03 03:00:00+01:00,20220103,30000,1641175200.0,3.37756972657722,0.0,0.0,0.2890644438253,21.0,20.272496483045,9.6385612243426,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4596120779755,0.0,0,0
2022-01-03 04:00:00+01:00,20220103,40000,1641178800.0,3.47786773551286,0.0,0.0,0.20557135921468,21.0,20.2561561322164,9.61956115241139,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4274703205928,0.0,0,0
2022-01-03 05:00:00+01:00,20220103,50000,1641182400.0,3.58182670516767,0.0,0.0,0.248286854175684,21.0,20.2351414251632,9.02050006093367,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3803240573074,0.286111111111111,1,0
2022-01-03 06:00:00+01:00,20220103,60000,1641186000.0,3.53833492524576,0.0,0.0,0.438357930302659,21.0,20.2238867910839,8.87855834709472,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.356364399626,1.24722222222222,3,2
2022-01-03 07:00:00+01:00,20220103,70000,1641189600.0,3.48072135343101,0.0,0.0,0.512393165151,21.0,20.2235435871402,9.12891223607051,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3578820238633,1.42222222222222,2,0
2022-01-03 08:00:00+01:00,20220103,80000,1641193200.0,3.1067421579726,0.0,0.0071825599160821,1.06129512515315,21.0,20.2492493101063,9.24403031894775,9.24985141941685,1,0.0001233650222025,0.0015493992678837,0.0010335240243227,0.0,0.0,0.0010434461005789,0.0014548112902354,0.0,19.4082059749414,1.16111111111111,2,2
2022-01-03 09:00:00+01:00,20220103,90000,1641196800.0,2.84496189905477,0.0,0.2533846297214,1.19113148954004,21.0,20.2979910860209,9.55585502887732,9.24985141941685,1,0.0031252472291313,0.0287979740826081,0.0387448493211243,0.0,0.0,0.0322986804248171,0.0424491121785577,0.019251251418716,19.5055950911612,0.0,0,0
2022-01-03 10:00:00+01:00,20220103,100000,1641200400.0,1.8811916044095,0.0,1.15971365241699,2.02900866952409,21.0,20.4460231011122,9.89338571847867,9.24985141941685,1,0.0323490502664476,0.0600438184663537,0.200035368227903,0.0,0.0,0.102986241174352,0.187177924095758,0.154467339077859,19.7937509753953,0.0,0,0
2022-01-03 11:00:00+01:00,20220103,110000,1641204000.0,2.31701738760508,0.0,1.21275652761703,0.706174280839999,21.0,20.502289217312,10.2342693619502,9.24985141941685,1,0.0343091833969993,0.0947281666064765,0.220165577437696,0.0,0.0,0.0860091212750737,0.22258369707366,0.187575657512359,19.9106858587175,0.0,0,0
2022-01-03 12:00:00+01:00,20220103,120000,1641207600.0,2.34121393543184,0.0,1.03861633725301,0.514683539786821,21.0,20.5215520538056,10.2856813212934,9.24985141941685,1,0.0275926432993047,0.0913612210302867,0.187065075610142,0.0765955451285918,0.0,0.0,0.193861345662482,0.160485200538709,19.9503987973292,0.536111111111111,1,1
2022-01-03 13:00:00+01:00,20220103,130000,1641211200.0,2.56308735670361,0.0,0.504207214995351,0.406005738432978,21.0,20.4812048715326,9.9749742626538,9.24985141941685,1,0.0084299431838412,0.061966856799882,0.0819278671768373,0.054731670304922,0.0,0.0,0.0928555546366847,0.0650096897106491,19.8708905852436,1.0,0,0
2022-01-03 14:00:00+01:00,20220103,140000,1641214800.0,2.70373437534719,0.0,0.580773810466085,0.444267763135252,21.0,20.4500977112194,9.38373673020658,9.24985141941685,1,0.0103626618650146,0.0392418343260478,0.0912269370483818,0.0692486584246864,0.0,0.0,0.0873993079731384,0.0601010709501664,19.8035920549736,1.48611111111111,1,1
2022-01-03 15:00:00+01:00,20220103,150000,1641218400.0,2.40974012921327,0.0,0.073819583715697,1.399929264707,21.0,20.4126120609958,8.77126382324792,9.24985141941685,1,0.0031937833525772,0.0137058259706305,0.0106078741437696,0.0107523550611492,0.0,0.0,0.0136044721482451,0.0,19.7241423034333,2.80277777777778,1,1
2022-01-03 16:00:00+01:00,20220103,160000,1641222000.0,1.33367394114436,0.0,0.0100714824801381,3.3197706549328,21.0,20.4528683869708,8.49520395460053,9.24985141941685,1,0.0,0.0024231632239567,0.001453897934374,0.001453897934374,0.0,0.0,0.0021922498207932,0.0,19.7964196114932,2.63333333333333,2,2
2022-01-03 17:00:00+01:00,20220103,170000,1641225600.0,2.53080743150458,0.0,0.0,1.36554519440639,21.0,20.393983452263,8.32308565592967,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6836677846446,3.0,0,0
2022-01-03 18:00:00+01:00,20220103,180000,1641229200.0,2.88715372328058,0.0,0.0,0.993279076951518,21.0,20.3422505188312,8.43708608751689,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5838204613625,3.0,0,0
2022-01-03 19:00:00+01:00,20220103,190000,1641232800.0,1.52345533433855,0.0,0.0,3.17873715326815,21.0,20.4070506245784,8.95791158868968,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7110086074645,1.24444444444444,2,0
2022-01-03 20:00:00+01:00,20220103,200000,1641236400.0,3.22060638502767,0.0,0.0,0.289314446381413,21.0,20.333770625885,8.98920582481168,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5740685402631,0.247222222222222,1,0
2022-01-03 21:00:00+01:00,20220103,210000,1641240000.0,3.08782660052066,0.0,0.0,0.8204363415442,21.0,20.3027336890784,8.70532239713378,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5089973366562,0.0,0,0
2022-01-03 22:00:00+01:00,20220103,220000,1641243600.0,3.45547995181821,0.0,0.0,0.425485449338755,21.0,20.2596996326681,8.47173327750903,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4230335269455,0.733333333333333,2,1
2022-01-03 23:00:00+01:00,20220103,230000,1641247200.0,3.19788992319744,0.0,0.0,1.06130619398348,21.0,20.2500313579679,8.16549682402973,9.24985141941685,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3995584037672,0.0,0,0
2022-01-04 00:00:00+01:00,20220104,0,1641250800.0,3.73233826522652,0.0,0.0,0.346351553197493,21.0,20.2068623706082,7.85926037055043,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3134164930646,0.0,0,0
2022-01-04 01:00:00+01:00,20220104,10000,1641254400.0,3.99430796240132,0.0,0.0,0.206699207773928,21.0,20.16282827293,7.4133175058123,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2228525429604,0.0,0,0
2022-01-04 02:00:00+01:00,20220104,20000,1641258000.0,4.12445808946214,0.0,0.0,0.206461948489054,21.0,20.1289490624452,7.27472874584362,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1548522080538,0.0,0,0
2022-01-04 03:00:00+01:00,20220104,30000,1641261600.0,4.23505158566854,0.0,0.0,0.216166150650634,21.0,20.101493795584,7.04672788266924,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0986251813449,0.0,0,0
2022-01-04 04:00:00+01:00,20220104,40000,1641265200.0,4.34394634570299,0.0,0.0,0.225972523897652,21.0,20.0765232538184,6.73825612660977,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0465261513388,0.0833333333333333,2,1
2022-01-04 05:00:00+01:00,20220104,50000,1641268800.0,4.1068979255317,0.0,0.0,0.737947114870076,21.0,20.0757778211338,6.55049070987792,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0420377762406,0.883333333333333,4,2
2022-01-04 06:00:00+01:00,20220104,60000,1641272400.0,4.41276839490778,0.0,0.0,0.331553996930626,21.0,20.0526888846864,6.29454856445182,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9951496047596,1.23888888888889,2,1
2022-01-04 07:00:00+01:00,20220104,70000,1641276000.0,4.41441960035243,0.0,0.0,0.407612904659557,21.0,20.0403711072458,6.33143105702413,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9710685455496,2.10277777777778,1,1
2022-01-04 08:00:00+01:00,20220104,80000,1641279600.0,4.35344880446848,0.0,0.0012995461264693,0.560226369981803,21.0,20.0373357693612,6.27666614381064,6.40282103317738,1,0.0,0.000312666222446,0.0001875997334676,0.0,0.0,0.0001875997334676,0.0002828709446184,0.0,18.9641984003022,2.29444444444444,2,2
2022-01-04 09:00:00+01:00,20220104,90000,1641283200.0,4.42403803983717,0.0,0.0458090009580468,0.419372902470648,21.0,20.0348026149966,6.37613710862695,6.40282103317738,1,0.0,0.0110214843412225,0.0066128906047334,0.0,0.0,0.0066128906047334,0.0099712007978014,0.0,18.9602805991004,1.91944444444444,1,1
2022-01-04 10:00:00+01:00,20220104,100000,1641286800.0,4.37766100581265,0.0,0.124970319997677,0.403234110850922,21.0,20.0441529343109,6.62760864889282,6.40282103317738,1,8.22433481350567e-05,0.0294647146730146,0.0181287872988896,0.0,0.0,0.0178659879683242,0.0270297992845497,0.0066675640384679,18.9807241735364,2.0,0,0
2022-01-04 11:00:00+01:00,20220104,110000,1641290400.0,4.25893296090143,0.0,0.2752920815728,0.394019339114092,21.0,20.070297999764,6.99866887719617,6.40282103317738,1,0.0010143346269988,0.0600024786833436,0.0411312313405223,0.0,0.0,0.0369940535061654,0.0586908187491507,0.0341362229602212,19.0349978081108,2.0,0,0
2022-01-04 12:00:00+01:00,20220104,120000,1641294000.0,4.15290595312893,0.0,0.354449957411077,0.372170229572703,21.0,20.0986327709455,7.20878731972942,6.40282103317738,1,0.0008361407060395,0.0801913108408487,0.0523368759947757,0.0488584199150751,0.0,0.0,0.0761851087238075,0.0502692126022873,19.0924320974515,2.31944444444444,1,1
2022-01-04 13:00:00+01:00,20220104,130000,1641297600.0,3.95232146419825,0.0,0.677425107836536,0.397789235986448,21.0,20.1487320424889,7.36190554646907,6.40282103317738,1,0.0080050192184768,0.106430818196769,0.10650613034568,0.0805805735594042,0.0,0.0,0.131582059045763,0.102971401748194,19.1908695364112,2.85,4,4
2022-01-04 14:00:00+01:00,20220104,140000,1641301200.0,3.96912397747933,0.0,0.334238113988519,0.398583680469386,21.0,20.1499109106229,7.11713991394367,6.40282103317738,1,0.0013981369182956,0.0666067664637155,0.0492680924611424,0.0462389938152896,0.0,0.0,0.067461324550023,0.0421725079334747,19.1925327779677,3.0,0,0
2022-01-04 15:00:00+01:00,20220104,150000,1641304800.0,3.98431098561071,0.0,0.10110468863932,0.464298574803782,21.0,20.1350235203759,7.1607283142564,6.40282103317738,1,0.0,0.024325432106301,0.0145952592637806,0.0145952592637806,0.0,0.0,0.0220073594913178,0.0026983323424669,19.1646130567634,3.0,0,0
2022-01-04 16:00:00+01:00,20220104,160000,1641308400.0,4.06437684430321,0.0,0.0164494267392598,0.481445034077013,21.0,20.114987389461,6.94390396398273,6.40282103317738,1,4.11216740675607e-05,0.0038984727287524,0.0023685570402903,0.0023865482148605,0.0,0.0,0.0035362743557769,0.0,19.1234882250226,2.59722222222222,1,1
2022-01-04 17:00:00+01:00,20220104,170000,1641312000.0,4.26539112209728,0.0,0.0,0.429367347454307,21.0,20.0830638437356,6.21072471769651,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0539076849948,1.29722222222222,1,1
2022-01-04 18:00:00+01:00,20220104,180000,1641315600.0,4.08470674004106,0.0,0.0,0.910991392264972,21.0,20.0730597785906,5.9201353822782,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.03029381689,1.21944444444444,1,1
2022-01-04 19:00:00+01:00,20220104,190000,1641319200.0,4.30883902144174,0.0,0.0,0.60422838727303,21.0,20.0525733527374,5.92684129001861,6.40282103317738,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9907760296203,2.0,0,0
