#General information: Fraunhofer ISE  reserves the right not to be responsible for the topicality,correctness, completeness or quality of the information provided. Liability claims regarding damagecaused by the use of any information provided, including any kind of information which is incompleteor incorrect,will therefore be rejected.
#For help contact: synpro@ise.fraunhofer.de
;building_0;total;unixtimestamp
2022-01-02 01:00:00+01:00;0.083999;0.083999;1641081600
2022-01-02 02:00:00+01:00;0.076782;0.076782;1641085200
2022-01-02 03:00:00+01:00;0.07936499999999999;0.07936499999999999;1641088800
2022-01-02 04:00:00+01:00;0.086703;0.086703;1641092400
2022-01-02 05:00:00+01:00;0.082857;0.082857;1641096000
2022-01-02 06:00:00+01:00;0.096637;0.096637;1641099600
2022-01-02 07:00:00+01:00;0.089672;0.089672;1641103200
2022-01-02 08:00:00+01:00;0.11869600000000001;0.11869600000000001;1641106800
2022-01-02 09:00:00+01:00;0.140893;0.140893;1641110400
2022-01-02 10:00:00+01:00;0.141189;0.141189;1641114000
2022-01-02 11:00:00+01:00;0.223082;0.223082;1641117600
2022-01-02 12:00:00+01:00;0.16366299999999998;0.16366299999999998;1641121200
2022-01-02 13:00:00+01:00;0.07206699999999999;0.07206699999999999;1641124800
2022-01-02 14:00:00+01:00;0.071704;0.071704;1641128400
2022-01-02 15:00:00+01:00;0.37656800000000007;0.37656800000000007;1641132000
2022-01-02 16:00:00+01:00;0.234077;0.234077;1641135600
2022-01-02 17:00:00+01:00;0.253393;0.253393;1641139200
2022-01-02 18:00:00+01:00;0.659872;0.659872;1641142800
2022-01-02 19:00:00+01:00;0.262038;0.262038;1641146400
2022-01-02 20:00:00+01:00;0.4905940000000001;0.4905940000000001;1641150000
2022-01-02 21:00:00+01:00;0.262971;0.262971;1641153600
2022-01-02 22:00:00+01:00;0.196566;0.196566;1641157200
2022-01-02 23:00:00+01:00;0.183432;0.183432;1641160800
2022-01-03 00:00:00+01:00;0.168647;0.168647;1641164400
2022-01-03 01:00:00+01:00;0.143402;0.143402;1641168000
2022-01-03 02:00:00+01:00;0.15289200000000003;0.15289200000000003;1641171600
2022-01-03 03:00:00+01:00;0.150481;0.150481;1641175200
2022-01-03 04:00:00+01:00;0.150922;0.150922;1641178800
2022-01-03 05:00:00+01:00;0.15572699999999998;0.15572699999999998;1641182400
2022-01-03 06:00:00+01:00;0.156134;0.156134;1641186000
2022-01-03 07:00:00+01:00;0.20712600000000003;0.20712600000000003;1641189600
2022-01-03 08:00:00+01:00;0.209359;0.209359;1641193200
2022-01-03 09:00:00+01:00;0.18885799999999997;0.18885799999999997;1641196800
2022-01-03 10:00:00+01:00;0.167514;0.167514;1641200400
2022-01-03 11:00:00+01:00;0.146891;0.146891;1641204000
2022-01-03 12:00:00+01:00;0.6011650000000001;0.6011650000000001;1641207600
2022-01-03 13:00:00+01:00;0.15313;0.15313;1641211200
2022-01-03 14:00:00+01:00;0.15673600000000001;0.15673600000000001;1641214800
2022-01-03 15:00:00+01:00;0.25298;0.25298;1641218400
2022-01-03 16:00:00+01:00;0.7339359999999999;0.7339359999999999;1641222000
2022-01-03 17:00:00+01:00;0.3867110000000001;0.3867110000000001;1641225600
2022-01-03 18:00:00+01:00;0.704827;0.704827;1641229200
2022-01-03 19:00:00+01:00;0.241699;0.241699;1641232800
2022-01-03 20:00:00+01:00;0.20539000000000002;0.20539000000000002;1641236400
2022-01-03 21:00:00+01:00;0.218167;0.218167;1641240000
2022-01-03 22:00:00+01:00;0.192496;0.192496;1641243600
2022-01-03 23:00:00+01:00;0.13448100000000002;0.13448100000000002;1641247200
2022-01-04 00:00:00+01:00;0.16472699999999998;0.16472699999999998;1641250800
2022-01-04 01:00:00+01:00;0.165237;0.165237;1641254400
2022-01-04 02:00:00+01:00;0.154005;0.154005;1641258000
2022-01-04 03:00:00+01:00;0.153177;0.153177;1641261600
2022-01-04 04:00:00+01:00;0.15120499999999998;0.15120499999999998;1641265200
2022-01-04 05:00:00+01:00;0.14956899999999998;0.14956899999999998;1641268800
2022-01-04 06:00:00+01:00;0.14584500000000003;0.14584500000000003;1641272400
2022-01-04 07:00:00+01:00;0.19032900000000003;0.19032900000000003;1641276000
2022-01-04 08:00:00+01:00;0.298327;0.298327;1641279600
2022-01-04 09:00:00+01:00;0.206454;0.206454;1641283200
2022-01-04 10:00:00+01:00;0.18993999999999997;0.18993999999999997;1641286800
2022-01-04 11:00:00+01:00;0.195726;0.195726;1641290400
2022-01-04 12:00:00+01:00;0.17640799999999998;0.17640799999999998;1641294000
2022-01-04 13:00:00+01:00;0.143505;0.143505;1641297600
2022-01-04 14:00:00+01:00;0.15105400000000002;0.15105400000000002;1641301200
2022-01-04 15:00:00+01:00;0.146624;0.146624;1641304800
2022-01-04 16:00:00+01:00;0.20231500000000002;0.20231500000000002;1641308400
2022-01-04 17:00:00+01:00;0.353304;0.353304;1641312000
2022-01-04 18:00:00+01:00;0.661181;0.661181;1641315600
2022-01-04 19:00:00+01:00;0.20996399999999998;0.20996399999999998;1641319200
2022-01-04 20:00:00+01:00;0.20152600000000004;0.20152600000000004;1641322800
2022-01-04 21:00:00+01:00;0.201002;0.201002;1641326400
2022-01-04 22:00:00+01:00;0.156633;0.156633;1641330000
2022-01-04 23:00:00+01:00;0.16257;0.16257;1641333600
2022-01-05 00:00:00+01:00;0.15737399999999999;0.15737399999999999;1641337200
2022-01-05 01:00:00+01:00;0.15174500000000002;0.15174500000000002;1641340800
2022-01-05 02:00:00+01:00;0.151619;0.151619;1641344400
2022-01-05 03:00:00+01:00;0.15772;0.15772;1641348000
2022-01-05 04:00:00+01:00;0.160445;0.160445;1641351600
2022-01-05 05:00:00+01:00;0.158498;0.158498;1641355200
2022-01-05 06:00:00+01:00;0.23817000000000002;0.23817000000000002;1641358800
2022-01-05 07:00:00+01:00;0.21177600000000002;0.21177600000000002;1641362400
2022-01-05 08:00:00+01:00;0.19955599999999998;0.19955599999999998;1641366000
2022-01-05 09:00:00+01:00;0.154105;0.154105;1641369600
2022-01-05 10:00:00+01:00;0.14232399999999998;0.14232399999999998;1641373200
2022-01-05 11:00:00+01:00;0.15123799999999998;0.15123799999999998;1641376800
2022-01-05 12:00:00+01:00;0.181614;0.181614;1641380400
2022-01-05 13:00:00+01:00;0.284913;0.284913;1641384000
2022-01-05 14:00:00+01:00;0.207609;0.207609;1641387600
2022-01-05 15:00:00+01:00;0.247073;0.247073;1641391200
2022-01-05 16:00:00+01:00;0.24577300000000002;0.24577300000000002;1641394800
2022-01-05 17:00:00+01:00;0.667459;0.667459;1641398400
2022-01-05 18:00:00+01:00;0.21404199999999998;0.21404199999999998;1641402000
2022-01-05 19:00:00+01:00;0.331287;0.331287;1641405600
2022-01-05 20:00:00+01:00;0.41771300000000006;0.41771300000000006;1641409200
2022-01-05 21:00:00+01:00;0.396693;0.396693;1641412800
2022-01-05 22:00:00+01:00;0.272064;0.272064;1641416400
2022-01-05 23:00:00+01:00;0.27125;0.27125;1641420000
2022-01-06 00:00:00+01:00;0.21109100000000003;0.21109100000000003;1641423600
2022-01-06 01:00:00+01:00;0.208255;0.208255;1641427200
2022-01-06 02:00:00+01:00;0.158262;0.158262;1641430800
2022-01-06 03:00:00+01:00;0.160079;0.160079;1641434400
2022-01-06 04:00:00+01:00;0.158697;0.158697;1641438000
2022-01-06 05:00:00+01:00;0.158134;0.158134;1641441600
2022-01-06 06:00:00+01:00;0.15636800000000003;0.15636800000000003;1641445200
2022-01-06 07:00:00+01:00;0.184673;0.184673;1641448800
2022-01-06 08:00:00+01:00;0.15899799999999997;0.15899799999999997;1641452400
2022-01-06 09:00:00+01:00;0.208839;0.208839;1641456000
2022-01-06 10:00:00+01:00;0.184793;0.184793;1641459600
2022-01-06 11:00:00+01:00;0.15885899999999997;0.15885899999999997;1641463200
2022-01-06 12:00:00+01:00;0.157319;0.157319;1641466800
2022-01-06 13:00:00+01:00;1.388259;1.388259;1641470400
2022-01-06 14:00:00+01:00;0.747821;0.747821;1641474000
2022-01-06 15:00:00+01:00;0.155427;0.155427;1641477600
2022-01-06 16:00:00+01:00;0.154817;0.154817;1641481200
2022-01-06 17:00:00+01:00;0.30785999999999997;0.30785999999999997;1641484800
2022-01-06 18:00:00+01:00;0.305358;0.305358;1641488400
2022-01-06 19:00:00+01:00;0.212684;0.212684;1641492000
2022-01-06 20:00:00+01:00;0.28234800000000004;0.28234800000000004;1641495600
2022-01-06 21:00:00+01:00;0.267154;0.267154;1641499200
2022-01-06 22:00:00+01:00;0.210427;0.210427;1641502800
2022-01-06 23:00:00+01:00;0.17498099999999997;0.17498099999999997;1641506400
2022-01-07 00:00:00+01:00;0.16320000000000004;0.16320000000000004;1641510000
2022-01-07 01:00:00+01:00;0.15694699999999998;0.15694699999999998;1641513600
2022-01-07 02:00:00+01:00;0.14660700000000002;0.14660700000000002;1641517200
2022-01-07 03:00:00+01:00;0.151563;0.151563;1641520800
2022-01-07 04:00:00+01:00;0.154947;0.154947;1641524400
2022-01-07 05:00:00+01:00;0.15830399999999997;0.15830399999999997;1641528000
2022-01-07 06:00:00+01:00;0.279941;0.279941;1641531600
2022-01-07 07:00:00+01:00;0.69226;0.69226;1641535200
2022-01-07 08:00:00+01:00;0.6669889999999999;0.6669889999999999;1641538800
2022-01-07 09:00:00+01:00;0.32570600000000005;0.32570600000000005;1641542400
2022-01-07 10:00:00+01:00;0.189569;0.189569;1641546000
2022-01-07 11:00:00+01:00;0.27791999999999994;0.27791999999999994;1641549600
2022-01-07 12:00:00+01:00;0.6364160000000001;0.6364160000000001;1641553200
2022-01-07 13:00:00+01:00;0.43732800000000005;0.43732800000000005;1641556800
2022-01-07 14:00:00+01:00;0.5530980000000001;0.5530980000000001;1641560400
2022-01-07 15:00:00+01:00;0.143981;0.143981;1641564000
2022-01-07 16:00:00+01:00;0.174295;0.174295;1641567600
2022-01-07 17:00:00+01:00;0.293211;0.293211;1641571200
2022-01-07 18:00:00+01:00;0.30829100000000004;0.30829100000000004;1641574800
2022-01-07 19:00:00+01:00;0.211669;0.211669;1641578400
2022-01-07 20:00:00+01:00;0.21153700000000003;0.21153700000000003;1641582000
2022-01-07 21:00:00+01:00;0.224863;0.224863;1641585600
2022-01-07 22:00:00+01:00;0.228687;0.228687;1641589200
2022-01-07 23:00:00+01:00;0.19892600000000002;0.19892600000000002;1641592800
2022-01-08 00:00:00+01:00;0.20690000000000003;0.20690000000000003;1641596400
2022-01-08 01:00:00+01:00;0.16753700000000002;0.16753700000000002;1641600000
2022-01-08 02:00:00+01:00;0.18066900000000002;0.18066900000000002;1641603600
2022-01-08 03:00:00+01:00;0.15961599999999998;0.15961599999999998;1641607200
2022-01-08 04:00:00+01:00;0.15892699999999998;0.15892699999999998;1641610800
2022-01-08 05:00:00+01:00;0.15869;0.15869;1641614400
2022-01-08 06:00:00+01:00;0.146652;0.146652;1641618000
2022-01-08 07:00:00+01:00;0.34818;0.34818;1641621600
2022-01-08 08:00:00+01:00;1.407581;1.407581;1641625200
2022-01-08 09:00:00+01:00;1.242208;1.242208;1641628800
2022-01-08 10:00:00+01:00;0.8662230000000002;0.8662230000000002;1641632400
2022-01-08 11:00:00+01:00;0.6458439999999999;0.6458439999999999;1641636000
2022-01-08 12:00:00+01:00;2.8075889999999997;2.8075889999999997;1641639600
2022-01-08 13:00:00+01:00;0.244384;0.244384;1641643200
2022-01-08 14:00:00+01:00;0.362608;0.362608;1641646800
2022-01-08 15:00:00+01:00;1.4573049999999999;1.4573049999999999;1641650400
2022-01-08 16:00:00+01:00;1.9354209999999996;1.9354209999999996;1641654000
2022-01-08 17:00:00+01:00;0.5512879999999999;0.5512879999999999;1641657600
2022-01-08 18:00:00+01:00;0.38272700000000004;0.38272700000000004;1641661200
2022-01-08 19:00:00+01:00;0.6142550000000001;0.6142550000000001;1641664800
2022-01-08 20:00:00+01:00;1.7772109999999997;1.7772109999999997;1641668400
2022-01-08 21:00:00+01:00;0.684171;0.684171;1641672000
2022-01-08 22:00:00+01:00;0.293361;0.293361;1641675600
2022-01-08 23:00:00+01:00;0.299204;0.299204;1641679200
2022-01-09 00:00:00+01:00;0.24538700000000002;0.24538700000000002;1641682800
2022-01-09 01:00:00+01:00;0.157906;0.157906;1641686400
2022-01-09 02:00:00+01:00;0.15284;0.15284;1641690000
2022-01-09 03:00:00+01:00;0.141401;0.141401;1641693600
2022-01-09 04:00:00+01:00;0.151676;0.151676;1641697200
2022-01-09 05:00:00+01:00;0.156861;0.156861;1641700800
2022-01-09 06:00:00+01:00;0.155471;0.155471;1641704400
2022-01-09 07:00:00+01:00;0.24552400000000002;0.24552400000000002;1641708000
2022-01-09 08:00:00+01:00;0.15545299999999998;0.15545299999999998;1641711600
2022-01-09 09:00:00+01:00;0.44695400000000013;0.44695400000000013;1641715200
2022-01-09 10:00:00+01:00;0.5352260000000001;0.5352260000000001;1641718800
2022-01-09 11:00:00+01:00;0.26252699999999995;0.26252699999999995;1641722400
2022-01-09 12:00:00+01:00;0.672761;0.672761;1641726000
2022-01-09 13:00:00+01:00;0.6992170000000001;0.6992170000000001;1641729600
2022-01-09 14:00:00+01:00;0.9006670000000001;0.9006670000000001;1641733200
2022-01-09 15:00:00+01:00;1.424791;1.424791;1641736800
2022-01-09 16:00:00+01:00;0.360758;0.360758;1641740400
2022-01-09 17:00:00+01:00;0.308056;0.308056;1641744000
2022-01-09 18:00:00+01:00;0.925403;0.925403;1641747600
2022-01-09 19:00:00+01:00;0.26449799999999996;0.26449799999999996;1641751200
2022-01-09 20:00:00+01:00;0.76509;0.76509;1641754800
2022-01-09 21:00:00+01:00;0.25276200000000004;0.25276200000000004;1641758400
2022-01-09 22:00:00+01:00;0.27941099999999996;0.27941099999999996;1641762000
2022-01-09 23:00:00+01:00;0.17098600000000003;0.17098600000000003;1641765600
2022-01-10 00:00:00+01:00;0.145795;0.145795;1641769200
2022-01-10 01:00:00+01:00;0.16325299999999998;0.16325299999999998;1641772800
2022-01-10 02:00:00+01:00;0.20069900000000002;0.20069900000000002;1641776400
2022-01-10 03:00:00+01:00;0.15861400000000003;0.15861400000000003;1641780000
2022-01-10 04:00:00+01:00;0.157413;0.157413;1641783600
2022-01-10 05:00:00+01:00;0.157567;0.157567;1641787200
2022-01-10 06:00:00+01:00;0.157592;0.157592;1641790800
2022-01-10 07:00:00+01:00;0.207524;0.207524;1641794400
2022-01-10 08:00:00+01:00;0.53151;0.53151;1641798000
2022-01-10 09:00:00+01:00;0.95616;0.95616;1641801600
2022-01-10 10:00:00+01:00;0.513781;0.513781;1641805200
2022-01-10 11:00:00+01:00;0.903447;0.903447;1641808800
2022-01-10 12:00:00+01:00;1.190008;1.190008;1641812400
2022-01-10 13:00:00+01:00;1.9923479999999998;1.9923479999999998;1641816000
2022-01-10 14:00:00+01:00;0.26118600000000003;0.26118600000000003;1641819600
2022-01-10 15:00:00+01:00;0.177912;0.177912;1641823200
2022-01-10 16:00:00+01:00;0.648007;0.648007;1641826800
2022-01-10 17:00:00+01:00;1.23209;1.23209;1641830400
2022-01-10 18:00:00+01:00;0.29166400000000003;0.29166400000000003;1641834000
2022-01-10 19:00:00+01:00;0.204301;0.204301;1641837600
2022-01-10 20:00:00+01:00;0.265274;0.265274;1641841200
2022-01-10 21:00:00+01:00;0.23621;0.23621;1641844800
2022-01-10 22:00:00+01:00;0.5568750000000001;0.5568750000000001;1641848400
2022-01-10 23:00:00+01:00;0.5156620000000001;0.5156620000000001;1641852000
2022-01-11 00:00:00+01:00;0.6459500000000001;0.6459500000000001;1641855600
2022-01-11 01:00:00+01:00;0.15945900000000002;0.15945900000000002;1641859200
2022-01-11 02:00:00+01:00;0.15858300000000003;0.15858300000000003;1641862800
2022-01-11 03:00:00+01:00;0.154489;0.154489;1641866400
2022-01-11 04:00:00+01:00;0.16100399999999998;0.16100399999999998;1641870000
2022-01-11 05:00:00+01:00;0.207629;0.207629;1641873600
2022-01-11 06:00:00+01:00;0.19239900000000001;0.19239900000000001;1641877200
2022-01-11 07:00:00+01:00;0.22263;0.22263;1641880800
2022-01-11 08:00:00+01:00;0.21373699999999998;0.21373699999999998;1641884400
2022-01-11 09:00:00+01:00;0.151395;0.151395;1641888000
2022-01-11 10:00:00+01:00;0.252917;0.252917;1641891600
2022-01-11 11:00:00+01:00;0.17030299999999998;0.17030299999999998;1641895200
2022-01-11 12:00:00+01:00;0.156201;0.156201;1641898800
2022-01-11 13:00:00+01:00;0.15723;0.15723;1641902400
2022-01-11 14:00:00+01:00;0.5097550000000001;0.5097550000000001;1641906000
2022-01-11 15:00:00+01:00;0.432304;0.432304;1641909600
2022-01-11 16:00:00+01:00;0.271692;0.271692;1641913200
2022-01-11 17:00:00+01:00;0.31577999999999995;0.31577999999999995;1641916800
2022-01-11 18:00:00+01:00;0.32546800000000004;0.32546800000000004;1641920400
2022-01-11 19:00:00+01:00;1.0805930000000004;1.0805930000000004;1641924000
2022-01-11 20:00:00+01:00;0.302586;0.302586;1641927600
2022-01-11 21:00:00+01:00;0.20594199999999996;0.20594199999999996;1641931200
2022-01-11 22:00:00+01:00;0.226078;0.226078;1641934800
2022-01-11 23:00:00+01:00;0.233397;0.233397;1641938400
2022-01-12 00:00:00+01:00;0.221548;0.221548;1641942000
2022-01-12 01:00:00+01:00;0.149171;0.149171;1641945600
2022-01-12 02:00:00+01:00;0.15780000000000002;0.15780000000000002;1641949200
2022-01-12 03:00:00+01:00;0.157833;0.157833;1641952800
2022-01-12 04:00:00+01:00;0.155801;0.155801;1641956400
2022-01-12 05:00:00+01:00;0.14682499999999998;0.14682499999999998;1641960000
2022-01-12 06:00:00+01:00;0.15389400000000003;0.15389400000000003;1641963600
2022-01-12 07:00:00+01:00;0.156481;0.156481;1641967200
2022-01-12 08:00:00+01:00;0.16480499999999998;0.16480499999999998;1641970800
2022-01-12 09:00:00+01:00;0.160913;0.160913;1641974400
2022-01-12 10:00:00+01:00;0.15797499999999998;0.15797499999999998;1641978000
2022-01-12 11:00:00+01:00;0.20059299999999997;0.20059299999999997;1641981600
2022-01-12 12:00:00+01:00;0.30246599999999996;0.30246599999999996;1641985200
2022-01-12 13:00:00+01:00;0.22944900000000001;0.22944900000000001;1641988800
2022-01-12 14:00:00+01:00;0.24020299999999997;0.24020299999999997;1641992400
2022-01-12 15:00:00+01:00;0.278643;0.278643;1641996000
2022-01-12 16:00:00+01:00;0.27563899999999997;0.27563899999999997;1641999600
2022-01-12 17:00:00+01:00;0.267813;0.267813;1642003200
2022-01-12 18:00:00+01:00;0.270949;0.270949;1642006800
2022-01-12 19:00:00+01:00;0.717499;0.717499;1642010400
2022-01-12 20:00:00+01:00;0.249015;0.249015;1642014000
2022-01-12 21:00:00+01:00;0.226942;0.226942;1642017600
2022-01-12 22:00:00+01:00;0.210754;0.210754;1642021200
2022-01-12 23:00:00+01:00;0.18423699999999998;0.18423699999999998;1642024800
2022-01-13 00:00:00+01:00;0.157166;0.157166;1642028400
2022-01-13 01:00:00+01:00;0.15729299999999996;0.15729299999999996;1642032000
2022-01-13 02:00:00+01:00;0.15685500000000002;0.15685500000000002;1642035600
2022-01-13 03:00:00+01:00;0.147114;0.147114;1642039200
2022-01-13 04:00:00+01:00;0.147848;0.147848;1642042800
2022-01-13 05:00:00+01:00;0.15612;0.15612;1642046400
2022-01-13 06:00:00+01:00;0.157038;0.157038;1642050000
2022-01-13 07:00:00+01:00;0.18261600000000003;0.18261600000000003;1642053600
2022-01-13 08:00:00+01:00;0.164183;0.164183;1642057200
2022-01-13 09:00:00+01:00;0.20833000000000002;0.20833000000000002;1642060800
2022-01-13 10:00:00+01:00;0.184721;0.184721;1642064400
2022-01-13 11:00:00+01:00;0.16111999999999999;0.16111999999999999;1642068000
2022-01-13 12:00:00+01:00;0.156828;0.156828;1642071600
2022-01-13 13:00:00+01:00;0.156914;0.156914;1642075200
2022-01-13 14:00:00+01:00;0.156443;0.156443;1642078800
2022-01-13 15:00:00+01:00;0.15007199999999998;0.15007199999999998;1642082400
2022-01-13 16:00:00+01:00;0.22690400000000002;0.22690400000000002;1642086000
2022-01-13 17:00:00+01:00;0.263369;0.263369;1642089600
2022-01-13 18:00:00+01:00;0.21703999999999996;0.21703999999999996;1642093200
2022-01-13 19:00:00+01:00;0.227184;0.227184;1642096800
2022-01-13 20:00:00+01:00;0.216459;0.216459;1642100400
2022-01-13 21:00:00+01:00;0.226683;0.226683;1642104000
2022-01-13 22:00:00+01:00;0.26415799999999995;0.26415799999999995;1642107600
2022-01-13 23:00:00+01:00;0.312177;0.312177;1642111200
2022-01-14 00:00:00+01:00;0.279014;0.279014;1642114800
2022-01-14 01:00:00+01:00;0.236164;0.236164;1642118400
2022-01-14 02:00:00+01:00;0.22261600000000004;0.22261600000000004;1642122000
2022-01-14 03:00:00+01:00;0.15645900000000001;0.15645900000000001;1642125600
2022-01-14 04:00:00+01:00;0.153659;0.153659;1642129200
2022-01-14 05:00:00+01:00;0.15999999999999998;0.15999999999999998;1642132800
2022-01-14 06:00:00+01:00;0.156297;0.156297;1642136400
2022-01-14 07:00:00+01:00;0.185959;0.185959;1642140000
2022-01-14 08:00:00+01:00;0.21285099999999998;0.21285099999999998;1642143600
2022-01-14 09:00:00+01:00;0.20534599999999997;0.20534599999999997;1642147200
2022-01-14 10:00:00+01:00;0.165566;0.165566;1642150800
2022-01-14 11:00:00+01:00;0.18058899999999997;0.18058899999999997;1642154400
2022-01-14 12:00:00+01:00;0.16372599999999998;0.16372599999999998;1642158000
2022-01-14 13:00:00+01:00;0.270606;0.270606;1642161600
2022-01-14 14:00:00+01:00;0.317085;0.317085;1642165200
2022-01-14 15:00:00+01:00;0.504298;0.504298;1642168800
2022-01-14 16:00:00+01:00;0.6503919999999999;0.6503919999999999;1642172400
2022-01-14 17:00:00+01:00;0.241697;0.241697;1642176000
2022-01-14 18:00:00+01:00;0.252701;0.252701;1642179600
2022-01-14 19:00:00+01:00;0.28889200000000004;0.28889200000000004;1642183200
2022-01-14 20:00:00+01:00;0.249055;0.249055;1642186800
2022-01-14 21:00:00+01:00;0.240059;0.240059;1642190400
2022-01-14 22:00:00+01:00;0.2621;0.2621;1642194000
2022-01-14 23:00:00+01:00;0.157889;0.157889;1642197600
2022-01-15 00:00:00+01:00;0.160549;0.160549;1642201200
2022-01-15 01:00:00+01:00;0.148253;0.148253;1642204800
2022-01-15 02:00:00+01:00;0.150846;0.150846;1642208400
2022-01-15 03:00:00+01:00;0.164107;0.164107;1642212000
2022-01-15 04:00:00+01:00;0.171263;0.171263;1642215600
2022-01-15 05:00:00+01:00;0.15744599999999997;0.15744599999999997;1642219200
2022-01-15 06:00:00+01:00;0.157677;0.157677;1642222800
2022-01-15 07:00:00+01:00;0.16293500000000002;0.16293500000000002;1642226400
2022-01-15 08:00:00+01:00;0.316918;0.316918;1642230000
2022-01-15 09:00:00+01:00;0.200436;0.200436;1642233600
2022-01-15 10:00:00+01:00;1.118529;1.118529;1642237200
2022-01-15 11:00:00+01:00;0.681079;0.681079;1642240800
2022-01-15 12:00:00+01:00;0.41904600000000003;0.41904600000000003;1642244400
2022-01-15 13:00:00+01:00;0.172878;0.172878;1642248000
2022-01-15 14:00:00+01:00;0.5283120000000001;0.5283120000000001;1642251600
2022-01-15 15:00:00+01:00;0.571323;0.571323;1642255200
2022-01-15 16:00:00+01:00;2.142118;2.142118;1642258800
2022-01-15 17:00:00+01:00;0.21359999999999998;0.21359999999999998;1642262400
2022-01-15 18:00:00+01:00;0.7581519999999999;0.7581519999999999;1642266000
2022-01-15 19:00:00+01:00;0.8256920000000001;0.8256920000000001;1642269600
2022-01-15 20:00:00+01:00;0.19044399999999997;0.19044399999999997;1642273200
2022-01-15 21:00:00+01:00;0.24928499999999998;0.24928499999999998;1642276800
2022-01-15 22:00:00+01:00;0.213149;0.213149;1642280400
2022-01-15 23:00:00+01:00;0.9248149999999999;0.9248149999999999;1642284000
2022-01-16 00:00:00+01:00;1.7978039999999995;1.7978039999999995;1642287600
2022-01-16 01:00:00+01:00;0.163213;0.163213;1642291200
2022-01-16 02:00:00+01:00;0.158651;0.158651;1642294800
2022-01-16 03:00:00+01:00;0.157555;0.157555;1642298400
2022-01-16 04:00:00+01:00;0.15264;0.15264;1642302000
2022-01-16 05:00:00+01:00;0.157708;0.157708;1642305600
2022-01-16 06:00:00+01:00;0.157389;0.157389;1642309200
2022-01-16 07:00:00+01:00;0.157978;0.157978;1642312800
2022-01-16 08:00:00+01:00;0.5787970000000001;0.5787970000000001;1642316400
2022-01-16 09:00:00+01:00;2.236942;2.236942;1642320000
2022-01-16 10:00:00+01:00;1.266097;1.266097;1642323600
2022-01-16 11:00:00+01:00;0.31779799999999997;0.31779799999999997;1642327200
2022-01-16 12:00:00+01:00;0.750561;0.750561;1642330800
2022-01-16 13:00:00+01:00;0.19142599999999999;0.19142599999999999;1642334400
2022-01-16 14:00:00+01:00;0.204818;0.204818;1642338000
2022-01-16 15:00:00+01:00;0.274158;0.274158;1642341600
2022-01-16 16:00:00+01:00;0.290394;0.290394;1642345200
2022-01-16 17:00:00+01:00;0.26504300000000003;0.26504300000000003;1642348800
2022-01-16 18:00:00+01:00;0.287755;0.287755;1642352400
2022-01-16 19:00:00+01:00;0.6258750000000001;0.6258750000000001;1642356000
2022-01-16 20:00:00+01:00;0.5702850000000002;0.5702850000000002;1642359600
2022-01-16 21:00:00+01:00;0.25147;0.25147;1642363200
2022-01-16 22:00:00+01:00;0.20949500000000001;0.20949500000000001;1642366800
2022-01-16 23:00:00+01:00;0.184118;0.184118;1642370400
2022-01-17 00:00:00+01:00;0.15515700000000002;0.15515700000000002;1642374000
2022-01-17 01:00:00+01:00;0.15235900000000002;0.15235900000000002;1642377600
2022-01-17 02:00:00+01:00;0.155009;0.155009;1642381200
